locus_tag	ftype	length_bp	gene	EC_number	COG	product
JOOKCBAM_01048	CDS	132				hypothetical protein
JOOKCBAM_01049	CDS	504	resA_3			Thiol-disulfide oxidoreductase ResA
JOOKCBAM_01050	CDS	417				hypothetical protein
JOOKCBAM_01051	CDS	879	gltC_1			HTH-type transcriptional regulator GltC
JOOKCBAM_01052	CDS	1287	pbuO_1		COG2252	Guanine/hypoxanthine permease PbuO
JOOKCBAM_01053	CDS	513				hypothetical protein
JOOKCBAM_01054	CDS	2709	citB	4.2.1.3	COG1048	Aconitate hydratase A
JOOKCBAM_01055	CDS	150	sspO			Small, acid-soluble spore protein O
JOOKCBAM_01056	CDS	258				hypothetical protein
JOOKCBAM_01057	CDS	147	sspP			Small, acid-soluble spore protein P
JOOKCBAM_01058	CDS	1407	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
JOOKCBAM_01059	CDS	276				hypothetical protein
JOOKCBAM_01060	CDS	501				hypothetical protein
JOOKCBAM_01061	CDS	1236	ymfD_2			Bacillibactin exporter
JOOKCBAM_01062	CDS	612				hypothetical protein
JOOKCBAM_01063	CDS	963	selD	2.7.9.3	COG0709	Selenide, water dikinase
JOOKCBAM_01064	CDS	813				hypothetical protein
JOOKCBAM_01065	CDS	591				hypothetical protein
JOOKCBAM_01066	CDS	948				putative epimerase/dehydratase
JOOKCBAM_01067	CDS	1194		2.3.1.-		Putative pyridoxal phosphate-dependent acyltransferase
JOOKCBAM_01068	CDS	861				hypothetical protein
JOOKCBAM_01069	CDS	1431	arcD_1		COG0531	Arginine/ornithine antiporter
JOOKCBAM_01070	CDS	762				hypothetical protein
JOOKCBAM_01071	CDS	168				hypothetical protein
JOOKCBAM_01072	CDS	282	abrB_1		COG2002	Transition state regulatory protein AbrB
JOOKCBAM_01073	CDS	939				Zinc-type alcohol dehydrogenase-like protein
JOOKCBAM_01074	CDS	1554	ybiT_3		COG0488	putative ABC transporter ATP-binding protein YbiT
JOOKCBAM_01075	CDS	873	phnD1		COG3221	putative ABC transporter phosphite binding protein PhnD1
JOOKCBAM_01076	CDS	759	phnC	3.6.3.27	COG3638	Phosphate-import ATP-binding protein PhnC
JOOKCBAM_01077	CDS	789	phnE_1		COG3639	Phosphate-import permease protein PhnE
JOOKCBAM_01078	CDS	831	phnE_2		COG3639	Phosphate-import permease protein PhnE
JOOKCBAM_01079	CDS	801			COG0628	Putative transport protein
JOOKCBAM_01080	CDS	531				hypothetical protein
JOOKCBAM_01081	CDS	147				hypothetical protein
JOOKCBAM_01082	CDS	1452	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
JOOKCBAM_01083	CDS	1374	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
JOOKCBAM_01084	CDS	1374	patA_1	2.6.1.82	COG4992	Putrescine aminotransferase
JOOKCBAM_01085	CDS	1494	gbsA_1	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
JOOKCBAM_01086	CDS	2136	atoC_1		COG2204	Regulatory protein AtoC
JOOKCBAM_01087	CDS	291				hypothetical protein
JOOKCBAM_01088	CDS	1293	rocG	1.4.1.2	COG0334	Catabolic NAD-specific glutamate dehydrogenase RocG
JOOKCBAM_01089	CDS	1347	puuP		COG0531	Putrescine importer PuuP
JOOKCBAM_01090	CDS	960	gbh	3.5.3.7		Guanidinobutyrase
JOOKCBAM_01091	CDS	1011	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
JOOKCBAM_01092	CDS	927	ykfC	3.4.14.13	COG0791	Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
JOOKCBAM_01093	CDS	957	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
JOOKCBAM_01094	CDS	1617	dppE		COG4166	Dipeptide-binding protein DppE
JOOKCBAM_01095	CDS	999	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
JOOKCBAM_01096	CDS	954	dppC_1		COG1173	Dipeptide transport system permease protein DppC
JOOKCBAM_01097	CDS	933	dppB_1		COG0601	Dipeptide transport system permease protein DppB
JOOKCBAM_01098	CDS	825	dppA	3.4.11.-	COG2362	D-aminopeptidase
JOOKCBAM_01099	CDS	1362	yclM	2.7.2.4	COG0527	Aspartokinase 3
JOOKCBAM_01100	CDS	636	nudL	3.6.1.-		putative Nudix hydrolase NudL
JOOKCBAM_01101	CDS	147				hypothetical protein
JOOKCBAM_01102	CDS	792	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
JOOKCBAM_01103	CDS	1419	aspA_1	4.3.1.1	COG1027	Aspartate ammonia-lyase
JOOKCBAM_01104	CDS	102				hypothetical protein
JOOKCBAM_01105	CDS	1254				hypothetical protein
JOOKCBAM_01106	CDS	636				hypothetical protein
JOOKCBAM_01107	CDS	1086				hypothetical protein
JOOKCBAM_01108	CDS	927				hypothetical protein
JOOKCBAM_01109	CDS	189				hypothetical protein
JOOKCBAM_01110	CDS	246				hypothetical protein
JOOKCBAM_01111	CDS	120				hypothetical protein
JOOKCBAM_01112	CDS	210				hypothetical protein
JOOKCBAM_01113	CDS	165				hypothetical protein
JOOKCBAM_01114	CDS	813	yncB	3.1.-.-	COG1525	Endonuclease YncB
JOOKCBAM_01115	CDS	657	kstR2_3			HTH-type transcriptional repressor KstR2
JOOKCBAM_01116	CDS	687	yxlF_2	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
JOOKCBAM_01117	CDS	708				hypothetical protein
JOOKCBAM_01118	CDS	213				hypothetical protein
JOOKCBAM_01119	CDS	132				hypothetical protein
JOOKCBAM_01120	CDS	642	liaR_1		COG2197	Transcriptional regulatory protein LiaR
JOOKCBAM_01121	CDS	1119	liaS_1	2.7.13.3	COG4585	Sensor histidine kinase LiaS
JOOKCBAM_01122	CDS	357				hypothetical protein
JOOKCBAM_01123	CDS	1026	queA_1	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
JOOKCBAM_01124	CDS	732	xecD	1.1.1.268		2-(R)-hydroxypropyl-CoM dehydrogenase
JOOKCBAM_01125	CDS	837	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JOOKCBAM_01126	CDS	600	desR		COG2197	Transcriptional regulatory protein DesR
JOOKCBAM_01127	CDS	1140	desK	2.7.13.3	COG4585	Sensor histidine kinase DesK
JOOKCBAM_01128	CDS	1020	des	1.14.19.-	COG3239	Fatty acid desaturase
JOOKCBAM_01129	CDS	546	sipP	3.4.21.89		Signal peptidase I P
JOOKCBAM_01130	CDS	1344				hypothetical protein
JOOKCBAM_01131	CDS	213	hrp1_1			Hypoxic response protein 1
JOOKCBAM_01132	CDS	594				hypothetical protein
JOOKCBAM_01133	CDS	522				hypothetical protein
JOOKCBAM_01134	CDS	303	ydaF_4	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
JOOKCBAM_01135	CDS	243				hypothetical protein
JOOKCBAM_01136	CDS	717				hypothetical protein
JOOKCBAM_01137	CDS	732				hypothetical protein
JOOKCBAM_01138	CDS	333				hypothetical protein
JOOKCBAM_01139	CDS	315				hypothetical protein
JOOKCBAM_01140	CDS	762	ybbA		COG2819	putative protein YbbA
JOOKCBAM_01141	CDS	963	isp_1	3.4.21.-	COG1404	Intracellular serine protease
JOOKCBAM_01142	CDS	426				hypothetical protein
JOOKCBAM_01143	CDS	321				hypothetical protein
JOOKCBAM_01144	CDS	324				hypothetical protein
JOOKCBAM_01145	CDS	366				hypothetical protein
JOOKCBAM_01146	CDS	618				hypothetical protein
JOOKCBAM_01147	CDS	1332	ykvU		COG2244	Sporulation protein YkvU
JOOKCBAM_01148	CDS	450				hypothetical protein
JOOKCBAM_01149	CDS	699				hypothetical protein
JOOKCBAM_01150	CDS	276				hypothetical protein
JOOKCBAM_01151	CDS	939	corA_1		COG0598	Magnesium transport protein CorA
JOOKCBAM_01152	CDS	1248				hypothetical protein
JOOKCBAM_01153	CDS	216				hypothetical protein
JOOKCBAM_01154	CDS	483				hypothetical protein
JOOKCBAM_01155	CDS	102				hypothetical protein
JOOKCBAM_01156	CDS	636	yetJ		COG0670	putative protein YetJ
JOOKCBAM_01157	CDS	390	mscL		COG1970	Large-conductance mechanosensitive channel
JOOKCBAM_01158	CDS	273	acyP_1	3.6.1.7	COG1254	Acylphosphatase
JOOKCBAM_01159	CDS	1233		3.4.11.-		Aminopeptidase 2
JOOKCBAM_01160	CDS	1272	mdtH_1			Multidrug resistance protein MdtH
JOOKCBAM_01161	CDS	156				hypothetical protein
JOOKCBAM_01162	CDS	2097	topB_1	5.99.1.2	COG0550	DNA topoisomerase 3
JOOKCBAM_01163	CDS	915	ndx1	3.6.1.61	COG0494	Diadenosine hexaphosphate hydrolase
JOOKCBAM_01164	CDS	162				hypothetical protein
JOOKCBAM_01165	CDS	186				hypothetical protein
JOOKCBAM_01166	CDS	1356	cydA	1.10.3.14	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
JOOKCBAM_01167	CDS	1029	cydB	1.10.3.14	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
JOOKCBAM_01168	CDS	279				hypothetical protein
JOOKCBAM_01169	CDS	240				hypothetical protein
JOOKCBAM_01170	CDS	375				hypothetical protein
JOOKCBAM_01171	CDS	795	pomA		COG1291	Chemotaxis protein PomA
JOOKCBAM_01172	CDS	717	motB		COG1360	Motility protein B
JOOKCBAM_01173	CDS	1218	mdtH_2			Multidrug resistance protein MdtH
JOOKCBAM_01174	CDS	618				hypothetical protein
JOOKCBAM_01175	CDS	156				hypothetical protein
JOOKCBAM_01176	CDS	327	sinR_1		COG1396	HTH-type transcriptional regulator SinR
JOOKCBAM_01177	CDS	1698	mcpB_1		COG0840	Methyl-accepting chemotaxis protein McpB
JOOKCBAM_01178	CDS	276				hypothetical protein
JOOKCBAM_01179	CDS	516	yfkM	3.2.-.-	COG0693	General stress protein 18
JOOKCBAM_01180	CDS	759	map_2	3.4.11.18	COG0024	Methionine aminopeptidase 1
JOOKCBAM_01181	CDS	225				hypothetical protein
JOOKCBAM_01182	CDS	471	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
JOOKCBAM_01183	CDS	354				hypothetical protein
JOOKCBAM_01184	CDS	762				hypothetical protein
JOOKCBAM_01185	CDS	1920	zosA	3.6.3.-	COG2217	Zinc-transporting ATPase
JOOKCBAM_01186	CDS	1182	ycaD			putative MFS-type transporter YcaD
JOOKCBAM_01187	CDS	393				Organic hydroperoxide resistance protein-like protein
JOOKCBAM_01188	CDS	1056	chaA		COG0387	Ca(2+)/H(+) antiporter ChaA
JOOKCBAM_01189	CDS	651				hypothetical protein
JOOKCBAM_01190	CDS	822	yfkD			putative protein YfkD
JOOKCBAM_01191	CDS	873				hypothetical protein
JOOKCBAM_01192	CDS	1689	ggt_1	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
JOOKCBAM_01193	CDS	186				hypothetical protein
JOOKCBAM_01194	CDS	966		1.13.12.16	COG2070	Nitronate monooxygenase
JOOKCBAM_01195	CDS	1557	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
JOOKCBAM_01196	CDS	801	pdaA_1	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaA
JOOKCBAM_01197	CDS	1338	dsdA	4.3.1.18	COG3048	D-serine dehydratase
JOOKCBAM_01198	CDS	867	alkA_2	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase
JOOKCBAM_01199	CDS	1458	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
JOOKCBAM_01200	CDS	477				hypothetical protein
JOOKCBAM_01201	CDS	330				hypothetical protein
JOOKCBAM_01202	CDS	1293				hypothetical protein
JOOKCBAM_01203	CDS	318				hypothetical protein
JOOKCBAM_01204	CDS	585				hypothetical protein
JOOKCBAM_01205	CDS	687				hypothetical protein
JOOKCBAM_01206	CDS	258				hypothetical protein
JOOKCBAM_01207	CDS	549				hypothetical protein
JOOKCBAM_01208	CDS	225				hypothetical protein
JOOKCBAM_01209	CDS	318				hypothetical protein
JOOKCBAM_01210	CDS	801				hypothetical protein
JOOKCBAM_01211	CDS	348				hypothetical protein
JOOKCBAM_01212	CDS	147				hypothetical protein
JOOKCBAM_01213	CDS	228				hypothetical protein
JOOKCBAM_01214	CDS	873	araP		COG1175	L-arabinose transport system permease protein AraP
JOOKCBAM_01215	CDS	897	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
JOOKCBAM_01216	CDS	681	walR_3		COG0745	Transcriptional regulatory protein WalR
JOOKCBAM_01217	CDS	1815	baeS_2	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
JOOKCBAM_01218	CDS	1395	yesO		COG1653	Putative ABC transporter substrate-binding protein YesO
JOOKCBAM_01219	CDS	717	lytC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
JOOKCBAM_01220	CDS	1713			COG0661	putative protein
JOOKCBAM_01221	CDS	330				hypothetical protein
JOOKCBAM_01222	CDS	573	plsY_2	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
JOOKCBAM_01223	CDS	255				hypothetical protein
JOOKCBAM_01224	CDS	705	cwlC_2	3.5.1.28	COG0860	Sporulation-specific N-acetylmuramoyl-L-alanine amidase
JOOKCBAM_01225	CDS	237				hypothetical protein
JOOKCBAM_01226	CDS	276				hypothetical protein
JOOKCBAM_01227	CDS	135				hypothetical protein
JOOKCBAM_01228	CDS	291				hypothetical protein
JOOKCBAM_01229	CDS	2097				hypothetical protein
JOOKCBAM_01230	CDS	636				hypothetical protein
JOOKCBAM_01231	CDS	1143				hypothetical protein
JOOKCBAM_01232	CDS	363				hypothetical protein
JOOKCBAM_01233	CDS	342				hypothetical protein
JOOKCBAM_01234	CDS	801				hypothetical protein
JOOKCBAM_01235	CDS	363				hypothetical protein
JOOKCBAM_01236	CDS	552	iap	3.4.-.-	COG0791	putative endopeptidase p60
JOOKCBAM_01237	CDS	3720	yqbO		COG3953	putative protein YqbO
JOOKCBAM_01238	CDS	261				hypothetical protein
JOOKCBAM_01239	CDS	396				hypothetical protein
JOOKCBAM_01240	CDS	1011				hypothetical protein
JOOKCBAM_01241	CDS	486				hypothetical protein
JOOKCBAM_01242	CDS	360				hypothetical protein
JOOKCBAM_01243	CDS	630				hypothetical protein
JOOKCBAM_01244	CDS	345				hypothetical protein
JOOKCBAM_01245	CDS	324				hypothetical protein
JOOKCBAM_01246	CDS	906				hypothetical protein
JOOKCBAM_01247	CDS	456				hypothetical protein
JOOKCBAM_01248	CDS	1086				hypothetical protein
JOOKCBAM_01249	CDS	126				hypothetical protein
JOOKCBAM_01250	CDS	192				hypothetical protein
JOOKCBAM_01251	CDS	1395				hypothetical protein
JOOKCBAM_01252	CDS	1344				hypothetical protein
JOOKCBAM_01253	CDS	1461				hypothetical protein
JOOKCBAM_01254	CDS	507				hypothetical protein
JOOKCBAM_01255	CDS	273				hypothetical protein
JOOKCBAM_01256	CDS	195				hypothetical protein
JOOKCBAM_01257	CDS	1521				hypothetical protein
JOOKCBAM_01258	CDS	495				hypothetical protein
JOOKCBAM_01259	CDS	180				hypothetical protein
JOOKCBAM_01260	CDS	159				hypothetical protein
JOOKCBAM_01261	CDS	210				hypothetical protein
JOOKCBAM_01262	CDS	156				hypothetical protein
JOOKCBAM_01263	CDS	528				hypothetical protein
JOOKCBAM_01264	CDS	195				hypothetical protein
JOOKCBAM_01265	CDS	183				hypothetical protein
JOOKCBAM_01266	CDS	495				hypothetical protein
JOOKCBAM_01267	CDS	945	dnaD_1		COG3935	DNA replication protein DnaD
JOOKCBAM_01268	CDS	702	yycJ_2	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
JOOKCBAM_01269	CDS	900				hypothetical protein
JOOKCBAM_01270	CDS	1983				hypothetical protein
JOOKCBAM_01271	CDS	183				hypothetical protein
JOOKCBAM_01272	CDS	129				hypothetical protein
JOOKCBAM_01273	CDS	153				hypothetical protein
JOOKCBAM_01274	CDS	531				hypothetical protein
JOOKCBAM_01275	CDS	702				hypothetical protein
JOOKCBAM_01276	CDS	192				hypothetical protein
JOOKCBAM_01277	CDS	231			COG1396	putative HTH-type transcriptional regulator
JOOKCBAM_01278	CDS	342	xre_1		COG1396	HTH-type transcriptional regulator Xre
JOOKCBAM_01279	CDS	462				hypothetical protein
JOOKCBAM_01280	CDS	636				hypothetical protein
JOOKCBAM_01281	CDS	1206	queC_1	6.3.4.20		7-cyano-7-deazaguanine synthase
JOOKCBAM_01282	CDS	732	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
JOOKCBAM_01283	CDS	483				hypothetical protein
JOOKCBAM_01284	CDS	1173	intQ		COG0582	Putative defective protein IntQ
JOOKCBAM_01285	CDS	231				hypothetical protein
JOOKCBAM_01286	CDS	1272	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
JOOKCBAM_01287	CDS	513				hypothetical protein
JOOKCBAM_01288	CDS	276				hypothetical protein
JOOKCBAM_01289	CDS	189				hypothetical protein
JOOKCBAM_01290	CDS	699				hypothetical protein
JOOKCBAM_01291	CDS	144				hypothetical protein
JOOKCBAM_01292	CDS	183				hypothetical protein
JOOKCBAM_01293	CDS	183				hypothetical protein
JOOKCBAM_01294	CDS	180				hypothetical protein
JOOKCBAM_01295	CDS	288				hypothetical protein
JOOKCBAM_01296	CDS	1062	tagO_1	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
JOOKCBAM_01297	CDS	1035	tagT	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagT
JOOKCBAM_01298	CDS	642	yigZ		COG1739	IMPACT family member YigZ
JOOKCBAM_01299	CDS	1146	degS	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase DegS
JOOKCBAM_01300	CDS	723	degU_1		COG2197	Transcriptional regulatory protein DegU
JOOKCBAM_01301	CDS	156				hypothetical protein
JOOKCBAM_01302	CDS	840	degV_1		COG1307	Protein DegV
JOOKCBAM_01303	CDS	1512	comFA	3.6.4.12	COG4098	ComF operon protein 1
JOOKCBAM_01304	CDS	711	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
JOOKCBAM_01305	CDS	402				hypothetical protein
JOOKCBAM_01306	CDS	270				hypothetical protein
JOOKCBAM_01307	CDS	477	yvyG			putative protein YvyG
JOOKCBAM_01308	CDS	1521	flgK		COG1256	Flagellar hook-associated protein 1
JOOKCBAM_01309	CDS	918	hag_1		COG1344	Flagellin
JOOKCBAM_01310	CDS	591	yviE			putative protein YviE
JOOKCBAM_01311	CDS	429	fliW		COG1699	Flagellar assembly factor FliW
JOOKCBAM_01312	CDS	225	csrA		COG1551	Translational regulator CsrA
JOOKCBAM_01313	CDS	834	hag_2		COG1344	Flagellin
JOOKCBAM_01314	CDS	1230	fliU			Flagellar biosynthetic protein FliU
JOOKCBAM_01315	CDS	363	yvyC		COG1334	putative protein YvyC
JOOKCBAM_01316	CDS	2031	fliD		COG1345	Flagellar hook-associated protein 2
JOOKCBAM_01317	CDS	402	fliS		COG1516	Flagellar secretion chaperone FliS
JOOKCBAM_01318	CDS	345	fliT			Flagellar protein FliT
JOOKCBAM_01319	CDS	546	hpf			Ribosome hibernation promotion factor
JOOKCBAM_01320	CDS	1746				hypothetical protein
JOOKCBAM_01321	CDS	1740				hypothetical protein
JOOKCBAM_01322	CDS	969	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
JOOKCBAM_01323	CDS	684	lapB_1			Lipopolysaccharide assembly protein B
JOOKCBAM_01324	CDS	1179	torC		COG3005	Cytochrome c-type protein TorC
JOOKCBAM_01325	CDS	1362	napC		COG3005	Cytochrome c-type protein NapC
JOOKCBAM_01326	CDS	2514	secA		COG0653	Protein translocase subunit SecA
JOOKCBAM_01327	CDS	984	prfB			Peptide chain release factor 2
JOOKCBAM_01328	CDS	2478	cdr_1	1.8.1.14		Coenzyme A disulfide reductase
JOOKCBAM_01329	CDS	840				hypothetical protein
JOOKCBAM_01330	CDS	309	cccA_1			Cytochrome c-551
JOOKCBAM_01331	CDS	687	ftsE		COG2884	Cell division ATP-binding protein FtsE
JOOKCBAM_01332	CDS	834	ftsX		COG2177	Cell division protein FtsX
JOOKCBAM_01333	CDS	1269	cwlO	3.4.-.-	COG0791	Peptidoglycan DL-endopeptidase CwlO
JOOKCBAM_01334	CDS	1443	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
JOOKCBAM_01335	CDS	1194	minJ		COG0265	Cell division topological determinant MinJ
JOOKCBAM_01336	CDS	192				hypothetical protein
JOOKCBAM_01337	CDS	339				hypothetical protein
JOOKCBAM_01338	CDS	216				hypothetical protein
JOOKCBAM_01339	CDS	483				hypothetical protein
JOOKCBAM_01340	CDS	612	pspB_1	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
JOOKCBAM_01341	CDS	237				hypothetical protein
JOOKCBAM_01342	CDS	318				hypothetical protein
JOOKCBAM_01343	CDS	210				hypothetical protein
JOOKCBAM_01344	CDS	834	merR1_1			Mercuric resistance operon regulatory protein
JOOKCBAM_01345	CDS	1194	tetA_2			Tetracycline resistance protein, class B
JOOKCBAM_01346	CDS	138				hypothetical protein
JOOKCBAM_01347	CDS	492				hypothetical protein
JOOKCBAM_01348	CDS	192				hypothetical protein
JOOKCBAM_01349	CDS	285				hypothetical protein
JOOKCBAM_01350	CDS	219				hypothetical protein
JOOKCBAM_01351	CDS	363	arsM	2.1.1.137		Arsenite methyltransferase
JOOKCBAM_01352	CDS	426				hypothetical protein
JOOKCBAM_01353	CDS	864	araC			Arabinose operon regulatory protein
JOOKCBAM_01354	CDS	1335	msmE_2		COG1653	Multiple sugar-binding protein
JOOKCBAM_01355	CDS	891	ugpA_2		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
JOOKCBAM_01356	CDS	882	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
JOOKCBAM_01357	CDS	2160		2.4.1.211		1,3-beta-galactosyl-N-acetylhexosamine phosphorylase
JOOKCBAM_01358	CDS	168				hypothetical protein
JOOKCBAM_01359	CDS	897	glcK_2	2.7.1.2	COG1940	Glucokinase
JOOKCBAM_01360	CDS	1170	agaS	3.5.99.-	COG2222	D-galactosamine-6-phosphate deaminase AgaS
JOOKCBAM_01361	CDS	1149	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
JOOKCBAM_01362	CDS	936	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
JOOKCBAM_01363	CDS	987	lacD	4.1.2.40		Tagatose 1,6-diphosphate aldolase
JOOKCBAM_01364	CDS	1521	galT_2	2.7.7.12		Galactose-1-phosphate uridylyltransferase
JOOKCBAM_01365	CDS	3900		3.2.1.97		Endo-alpha-N-acetylgalactosaminidase
JOOKCBAM_01366	CDS	909				hypothetical protein
JOOKCBAM_01367	CDS	339				hypothetical protein
JOOKCBAM_01368	CDS	414				hypothetical protein
JOOKCBAM_01369	CDS	912	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JOOKCBAM_01370	CDS	99				hypothetical protein
JOOKCBAM_01371	CDS	321	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
JOOKCBAM_01372	CDS	747				hypothetical protein
JOOKCBAM_01373	CDS	1368	mepA_1		COG0534	Multidrug export protein MepA
JOOKCBAM_01374	CDS	282				hypothetical protein
JOOKCBAM_01375	CDS	420				Putative nickel-responsive regulator
JOOKCBAM_01376	CDS	1608	appA			Oligopeptide-binding protein AppA
JOOKCBAM_01377	CDS	993	dppB_2		COG0601	Dipeptide transport system permease protein DppB
JOOKCBAM_01378	CDS	831	dppC_2		COG1173	Dipeptide transport system permease protein DppC
JOOKCBAM_01379	CDS	924	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
JOOKCBAM_01380	CDS	606	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
JOOKCBAM_01381	CDS	381				hypothetical protein
JOOKCBAM_01382	CDS	144				hypothetical protein
JOOKCBAM_01383	CDS	237	wapA	3.1.-.-		tRNA(Glu)-specific nuclease WapA
JOOKCBAM_01384	CDS	723				hypothetical protein
JOOKCBAM_01385	CDS	240				hypothetical protein
JOOKCBAM_01386	CDS	405				hypothetical protein
JOOKCBAM_01387	CDS	447				hypothetical protein
JOOKCBAM_01388	CDS	474				hypothetical protein
JOOKCBAM_01389	CDS	1269	codB		COG1457	Cytosine permease
JOOKCBAM_01390	CDS	1269	codA	3.5.4.1	COG0402	Cytosine deaminase
JOOKCBAM_01391	CDS	279				hypothetical protein
JOOKCBAM_01392	CDS	1110	mcp4_1		COG0840	Methyl-accepting chemotaxis protein 4
JOOKCBAM_01393	CDS	237	csbA		COG4897	Protein CsbA
JOOKCBAM_01394	CDS	1980	uvrB		COG0556	UvrABC system protein B
JOOKCBAM_01395	CDS	2874	uvrA			UvrABC system protein A
JOOKCBAM_01396	CDS	318				hypothetical protein
JOOKCBAM_01397	CDS	1134				hypothetical protein
JOOKCBAM_01398	CDS	189				hypothetical protein
JOOKCBAM_01399	CDS	354				hypothetical protein
JOOKCBAM_01400	CDS	558	cwlC_3	3.5.1.28	COG0860	Sporulation-specific N-acetylmuramoyl-L-alanine amidase
JOOKCBAM_01401	CDS	228				hypothetical protein
JOOKCBAM_01402	CDS	936	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
JOOKCBAM_01403	CDS	816	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
JOOKCBAM_01404	CDS	945				hypothetical protein
JOOKCBAM_01405	CDS	645	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
JOOKCBAM_01406	CDS	537	dapH_1	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
JOOKCBAM_01407	CDS	1257	gltT_1			Proton/sodium-glutamate symport protein
JOOKCBAM_01408	CDS	261	yflN_1	3.-.-.-	COG0491	putative metallo-hydrolase YflN
JOOKCBAM_01409	CDS	1170	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
JOOKCBAM_01410	CDS	627	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
JOOKCBAM_01411	CDS	1209	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
JOOKCBAM_01412	CDS	588	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
JOOKCBAM_01413	CDS	669	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
JOOKCBAM_01414	CDS	720	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
JOOKCBAM_01415	CDS	762	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
JOOKCBAM_01416	CDS	654	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
JOOKCBAM_01417	CDS	411				hypothetical protein
JOOKCBAM_01418	CDS	1497				hypothetical protein
JOOKCBAM_01419	CDS	951	trxB_3	1.8.1.9	COG0492	Thioredoxin reductase
JOOKCBAM_01420	CDS	459	mutX_1	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
JOOKCBAM_01421	CDS	894	yvcJ		COG1660	Nucleotide-binding protein YvcJ
JOOKCBAM_01422	CDS	975			COG0391	Gluconeogenesis factor
JOOKCBAM_01423	CDS	948	whiA		COG1481	Sporulation transcription regulator WhiA
JOOKCBAM_01424	CDS	258	crh		COG1925	HPr-like protein Crh
