locus_tag	ftype	length_bp	gene	EC_number	COG	product
FHOFBOCF_00927	CDS	444				hypothetical protein
FHOFBOCF_00928	CDS	474	fosB2	2.5.1.-	COG0346	Metallothiol transferase FosB 2
FHOFBOCF_00929	CDS	414	ywnA_1		COG1959	Putative HTH-type transcriptional regulator YwnA
FHOFBOCF_00930	CDS	852	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
FHOFBOCF_00931	CDS	909				hypothetical protein
FHOFBOCF_00932	CDS	192				hypothetical protein
FHOFBOCF_00933	CDS	2217	prpE_1	3.6.1.17	COG0639	Bis(5'-nucleosyl)-tetraphosphatase PrpE [asymmetrical]
FHOFBOCF_00934	CDS	708				hypothetical protein
FHOFBOCF_00935	CDS	579	bm3R1_1			HTH-type transcriptional repressor Bm3R1
FHOFBOCF_00936	CDS	3144	cypB		COG0369	Bifunctional cytochrome P450/NADPH--P450 reductase 2
FHOFBOCF_00937	CDS	909	blaSE	3.4.21.19	COG3591	Glutamyl endopeptidase
FHOFBOCF_00938	CDS	429	nucB_1	3.-.-.-		Sporulation-specific extracellular nuclease
FHOFBOCF_00939	CDS	855	rsbRC		COG1366	RsbT co-antagonist protein RsbRC
FHOFBOCF_00940	CDS	543	yoeB			putative protein YoeB
FHOFBOCF_00941	CDS	540				hypothetical protein
FHOFBOCF_00942	CDS	624	lexA	3.4.21.88	COG1974	LexA repressor
FHOFBOCF_00943	CDS	312	yneA		COG1388	Cell division suppressor protein YneA
FHOFBOCF_00944	CDS	648	yneB		COG1961	Resolvase YneB
FHOFBOCF_00945	CDS	231				hypothetical protein
FHOFBOCF_00946	CDS	2004	tkt	2.2.1.1		Transketolase
FHOFBOCF_00947	CDS	447	sirA			Sporulation inhibitor of replication protein SirA
FHOFBOCF_00948	CDS	219				hypothetical protein
FHOFBOCF_00949	CDS	708				hypothetical protein
FHOFBOCF_00950	CDS	483				hypothetical protein
FHOFBOCF_00951	CDS	429				hypothetical protein
FHOFBOCF_00952	CDS	402	cotM		COG0071	Spore coat protein M
FHOFBOCF_00953	CDS	147	sspP			Small, acid-soluble spore protein P
FHOFBOCF_00954	CDS	147	sspO			Small, acid-soluble spore protein O
FHOFBOCF_00955	CDS	2730	citB	4.2.1.3	COG1048	Aconitate hydratase A
FHOFBOCF_00956	CDS	504	stoA_1		COG0526	Sporulation thiol-disulfide oxidoreductase A
FHOFBOCF_00957	CDS	201				hypothetical protein
FHOFBOCF_00958	CDS	147	sspN			Small, acid-soluble spore protein N
FHOFBOCF_00959	CDS	243	tlp			Small, acid-soluble spore protein Tlp
FHOFBOCF_00960	CDS	423		3.1.-.-	COG0824	Putative esterase
FHOFBOCF_00961	CDS	312				hypothetical protein
FHOFBOCF_00962	CDS	288				putative protein
FHOFBOCF_00963	CDS	582	plsY	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
FHOFBOCF_00964	CDS	414	yccU		COG1832	putative protein YccU
FHOFBOCF_00965	CDS	1968	parE	5.99.1.3	COG0187	DNA topoisomerase 4 subunit B
FHOFBOCF_00966	CDS	2439	parC	5.99.1.3		DNA topoisomerase 4 subunit A
FHOFBOCF_00967	CDS	126				hypothetical protein
FHOFBOCF_00968	CDS	336				hypothetical protein
FHOFBOCF_00969	CDS	1173	ybjJ			Inner membrane protein YbjJ
FHOFBOCF_00970	CDS	864	iolO	5.1.3.-	COG1082	5-keto-L-gluconate epimerase
FHOFBOCF_00971	CDS	1170	gfo_1	1.1.99.28		Glucose--fructose oxidoreductase
FHOFBOCF_00972	CDS	951	iolE	4.2.1.44	COG1082	Inosose dehydratase
FHOFBOCF_00973	CDS	1284	csbX		COG0477	Alpha-ketoglutarate permease
FHOFBOCF_00974	CDS	858	adaA_1	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
FHOFBOCF_00975	CDS	1182	yajR		COG0477	Inner membrane transport protein YajR
FHOFBOCF_00976	CDS	1458	iolA_1	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
FHOFBOCF_00977	CDS	1056	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
FHOFBOCF_00978	CDS	828	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
FHOFBOCF_00979	CDS	1926	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
FHOFBOCF_00980	CDS	756	ydjF_1		COG1349	putative HTH-type transcriptional regulator YdjF
FHOFBOCF_00981	CDS	885	iolJ	4.1.2.29	COG0191	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase
FHOFBOCF_00982	CDS	771	iclR		COG1414	Transcriptional repressor IclR
FHOFBOCF_00983	CDS	198				hypothetical protein
FHOFBOCF_00984	CDS	918		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
FHOFBOCF_00985	CDS	642	kstR2_1			HTH-type transcriptional repressor KstR2
FHOFBOCF_00986	CDS	108				hypothetical protein
FHOFBOCF_00987	CDS	2271	helD	3.6.4.12	COG3973	DNA helicase IV
FHOFBOCF_00988	CDS	234				hypothetical protein
FHOFBOCF_00989	CDS	465	ctsR		COG4463	Transcriptional regulator CtsR
FHOFBOCF_00990	CDS	483	mcsA		COG3880	Protein-arginine kinase activator protein
FHOFBOCF_00991	CDS	1092	mcsB	2.7.14.1	COG3869	Protein-arginine kinase
FHOFBOCF_00992	CDS	2436	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
FHOFBOCF_00993	CDS	1320	radA	3.6.4.-	COG1066	DNA repair protein RadA
FHOFBOCF_00994	CDS	1080	disA	2.7.7.85	COG1623	DNA integrity scanning protein DisA
FHOFBOCF_00995	CDS	1125	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
FHOFBOCF_00996	CDS	690	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
FHOFBOCF_00997	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
FHOFBOCF_00998	CDS	1452	gltX	6.1.1.17		Glutamate--tRNA ligase
FHOFBOCF_00999	CDS	714	cysE_1	2.3.1.30	COG1045	Serine acetyltransferase
FHOFBOCF_01000	CDS	1401	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
FHOFBOCF_01001	CDS	432	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
FHOFBOCF_01002	CDS	750		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
FHOFBOCF_01003	CDS	513	yacP		COG3688	putative protein YacP
FHOFBOCF_01004	CDS	657	sigH		COG1595	RNA polymerase sigma-H factor
FHOFBOCF_01005	CDS	177	secE			Protein translocase subunit SecE
FHOFBOCF_01006	CDS	534	nusG		COG0250	Transcription termination/antitermination protein NusG
FHOFBOCF_01007	CDS	426	rplK		COG0080	50S ribosomal protein L11
FHOFBOCF_01008	CDS	699	rplA		COG0081	50S ribosomal protein L1
FHOFBOCF_01009	CDS	501	rplJ		COG0244	50S ribosomal protein L10
FHOFBOCF_01010	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
FHOFBOCF_01011	CDS	606	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
FHOFBOCF_01012	CDS	3582	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
FHOFBOCF_01013	CDS	3600	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
FHOFBOCF_01014	CDS	249	rplGB		COG1358	Ribosome-associated protein L7Ae-like protein
FHOFBOCF_01015	CDS	420	rpsL		COG0048	30S ribosomal protein S12
FHOFBOCF_01016	CDS	471	rpsG		COG0049	30S ribosomal protein S7
FHOFBOCF_01017	CDS	2079	fusA		COG0480	Elongation factor G
FHOFBOCF_01018	CDS	1191	tuf		COG0050	Elongation factor Tu
FHOFBOCF_01019	CDS	960	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FHOFBOCF_01020	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
FHOFBOCF_01021	CDS	630	rplC		COG0087	50S ribosomal protein L3
FHOFBOCF_01022	CDS	624	rplD		COG0088	50S ribosomal protein L4
FHOFBOCF_01023	CDS	288	rplW		COG0089	50S ribosomal protein L23
FHOFBOCF_01024	CDS	834	rplB		COG0090	50S ribosomal protein L2
FHOFBOCF_01025	CDS	279	rpsS		COG0185	30S ribosomal protein S19
FHOFBOCF_01026	CDS	342	rplV		COG0091	50S ribosomal protein L22
FHOFBOCF_01027	CDS	657	rpsC		COG0092	30S ribosomal protein S3
FHOFBOCF_01028	CDS	435	rplP		COG0197	50S ribosomal protein L16
FHOFBOCF_01029	CDS	201	rpmC		COG0255	50S ribosomal protein L29
FHOFBOCF_01030	CDS	264	rpsQ		COG0186	30S ribosomal protein S17
FHOFBOCF_01031	CDS	369	rplN		COG0093	50S ribosomal protein L14
FHOFBOCF_01032	CDS	312	rplX		COG0198	50S ribosomal protein L24
FHOFBOCF_01033	CDS	540	rplE		COG0094	50S ribosomal protein L5
FHOFBOCF_01034	CDS	186	rpsN1		COG0199	30S ribosomal protein S14
FHOFBOCF_01035	CDS	399	rpsH		COG0096	30S ribosomal protein S8
FHOFBOCF_01036	CDS	537	rplF		COG0097	50S ribosomal protein L6
FHOFBOCF_01037	CDS	363	rplR		COG0256	50S ribosomal protein L18
FHOFBOCF_01038	CDS	501	rpsE		COG0098	30S ribosomal protein S5
FHOFBOCF_01039	CDS	183	rpmD		COG1841	50S ribosomal protein L30
FHOFBOCF_01040	CDS	441	rplO		COG0200	50S ribosomal protein L15
FHOFBOCF_01041	CDS	1293	secY			Protein translocase subunit SecY
FHOFBOCF_01042	CDS	654	adk	2.7.4.3	COG0563	Adenylate kinase
FHOFBOCF_01043	CDS	747	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
FHOFBOCF_01044	CDS	219	infA		COG0361	Translation initiation factor IF-1
FHOFBOCF_01045	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
FHOFBOCF_01046	CDS	366	rpsM		COG0099	30S ribosomal protein S13
FHOFBOCF_01047	CDS	396	rpsK		COG0100	30S ribosomal protein S11
FHOFBOCF_01048	CDS	945	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
FHOFBOCF_01049	CDS	363	rplQ		COG0203	50S ribosomal protein L17
FHOFBOCF_01050	CDS	843	ecfA1	3.6.3.-		Energy-coupling factor transporter ATP-binding protein EcfA1
FHOFBOCF_01051	CDS	870	ecfA2	3.6.3.-		Energy-coupling factor transporter ATP-binding protein EcfA2
FHOFBOCF_01052	CDS	798	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
FHOFBOCF_01053	CDS	744	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
FHOFBOCF_01054	CDS	438	rplM		COG0102	50S ribosomal protein L13
FHOFBOCF_01055	CDS	393	rpsI		COG0103	30S ribosomal protein S9
FHOFBOCF_01056	CDS	1374				hypothetical protein
FHOFBOCF_01057	CDS	195				hypothetical protein
FHOFBOCF_01058	CDS	444				hypothetical protein
FHOFBOCF_01059	CDS	714	cwlD	3.5.1.28	COG0860	Germination-specific N-acetylmuramoyl-L-alanine amidase
FHOFBOCF_01060	CDS	1059	salA		COG0489	Iron-sulfur cluster carrier protein
FHOFBOCF_01061	CDS	588	gerD			Spore germination protein GerD
FHOFBOCF_01062	CDS	603				hypothetical protein
FHOFBOCF_01063	CDS	765	pgdA_2	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
FHOFBOCF_01064	CDS	1500	lysS	6.1.1.6		Lysine--tRNA ligase
FHOFBOCF_01065	CDS	1002	dus_1	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
FHOFBOCF_01066	CDS	234	sinR_2		COG1396	HTH-type transcriptional regulator SinR
FHOFBOCF_01067	CDS	504	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
FHOFBOCF_01068	CDS	339	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
FHOFBOCF_01069	CDS	858	folP	2.5.1.15		Dihydropteroate synthase
FHOFBOCF_01070	CDS	849	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
FHOFBOCF_01071	CDS	594	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
FHOFBOCF_01072	CDS	1419	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
FHOFBOCF_01073	CDS	924	cysK_2	2.5.1.47	COG0031	Cysteine synthase
FHOFBOCF_01074	CDS	909	prsA2_1	5.2.1.8	COG0760	Foldase protein PrsA 2
FHOFBOCF_01075	CDS	876	hslO		COG1281	33 kDa chaperonin
FHOFBOCF_01076	CDS	783	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
FHOFBOCF_01077	CDS	1902	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
FHOFBOCF_01078	CDS	540	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
FHOFBOCF_01079	CDS	1404	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
FHOFBOCF_01080	CDS	1014	yabT	2.7.11.1	COG0515	putative serine/threonine-protein kinase YabT
FHOFBOCF_01081	CDS	738				hypothetical protein
FHOFBOCF_01082	CDS	2484	spoIIE	3.1.3.16	COG2208	Stage II sporulation protein E
FHOFBOCF_01083	tRNA	72				tRNA-Glu(ttc)
FHOFBOCF_01084	tRNA	78				tRNA-Met(cat)
FHOFBOCF_01085	CDS	396	yugI_1		COG1098	General stress protein 13
FHOFBOCF_01086	CDS	375	divIC		COG2919	Cell division protein DivIC
FHOFBOCF_01087	CDS	639	yabQ			Spore protein YabQ
FHOFBOCF_01088	CDS	309	yabP			Spore protein YabP
FHOFBOCF_01089	CDS	261			COG1188	putative protein
FHOFBOCF_01090	CDS	1485	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
FHOFBOCF_01091	CDS	1605	murJ_2		COG2244	Lipid II flippase MurJ
FHOFBOCF_01092	CDS	537	spoVT		COG2002	Stage V sporulation protein T
FHOFBOCF_01093	CDS	3534	mfd	3.6.4.-		Transcription-repair-coupling factor
FHOFBOCF_01094	CDS	231	fin			Anti-sigma-F factor Fin
FHOFBOCF_01095	CDS	567	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
FHOFBOCF_01096	CDS	627	ctc		COG1825	General stress protein CTC
FHOFBOCF_01097	CDS	954	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
FHOFBOCF_01098	CDS	1371	glmU			Bifunctional protein GlmU
FHOFBOCF_01099	CDS	297	spoVG		COG2088	Putative septation protein SpoVG
FHOFBOCF_01100	CDS	378	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
FHOFBOCF_01101	CDS	834	purR		COG0503	Pur operon repressor
FHOFBOCF_01102	CDS	870	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
FHOFBOCF_01103	CDS	165				hypothetical protein
FHOFBOCF_01104	CDS	258	veg		COG4466	Protein Veg
FHOFBOCF_01105	CDS	885	yabG	3.4.-.-		Sporulation-specific protease YabG
FHOFBOCF_01106	CDS	879	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
FHOFBOCF_01107	CDS	561	rnmV_1	3.1.26.8	COG1658	Ribonuclease M5
FHOFBOCF_01108	CDS	1203	yocH_2		COG1388	Cell wall-binding protein YocH
FHOFBOCF_01109	CDS	768	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
FHOFBOCF_01110	CDS	1998	metG	6.1.1.10		Methionine--tRNA ligase
FHOFBOCF_01111	CDS	285	abrB		COG2002	Transition state regulatory protein AbrB
FHOFBOCF_01112	CDS	882	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
FHOFBOCF_01113	CDS	300				hypothetical protein
FHOFBOCF_01114	CDS	744	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
FHOFBOCF_01115	CDS	354	yabA		COG4467	Initiation-control protein YabA
FHOFBOCF_01116	CDS	828				hypothetical protein
FHOFBOCF_01117	CDS	990	dnaX_1	2.7.7.7	COG2812	DNA polymerase III subunit tau
FHOFBOCF_01118	CDS	441				hypothetical protein
FHOFBOCF_01119	CDS	366	yaaQ		COG3870	putative protein YaaQ
FHOFBOCF_01120	CDS	639	tmk	2.7.4.9		Thymidylate kinase
FHOFBOCF_01121	CDS	1410	speA_1	4.1.1.19	COG1982	Arginine decarboxylase
FHOFBOCF_01122	CDS	1065				TelA-like protein
FHOFBOCF_01123	CDS	615				hypothetical protein
FHOFBOCF_01124	CDS	192	csfB			Anti-sigma-G factor Gin
FHOFBOCF_01125	CDS	426	yafP	2.3.1.-	COG0454	putative N-acetyltransferase YafP
FHOFBOCF_01126	CDS	471				hypothetical protein
FHOFBOCF_01127	CDS	1521	bmr3			Multidrug resistance protein 3
FHOFBOCF_01128	CDS	870	gatY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit GatY
FHOFBOCF_01129	CDS	459	fruA_1		COG1299	PTS system fructose-specific EIIABC component
FHOFBOCF_01130	CDS	1416	fruA_2		COG1299	PTS system fructose-specific EIIABC component
FHOFBOCF_01131	CDS	915	lacC_1	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
FHOFBOCF_01132	CDS	777	glvR_1		COG1737	HTH-type transcriptional regulator GlvR
FHOFBOCF_01133	CDS	1407	clsC	2.7.8.-	COG1502	Cardiolipin synthase C
FHOFBOCF_01134	CDS	480				hypothetical protein
FHOFBOCF_01135	CDS	681	yeiL		COG0664	Regulatory protein YeiL
FHOFBOCF_01136	CDS	426				hypothetical protein
FHOFBOCF_01137	CDS	1428		1.2.1.3	COG1012	Putative aldehyde dehydrogenase
FHOFBOCF_01138	CDS	345	yobA			putative protein YobA
FHOFBOCF_01139	CDS	1788	nucA	3.1.30.-		Nuclease
FHOFBOCF_01140	CDS	984				hypothetical protein
FHOFBOCF_01141	CDS	1821	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
FHOFBOCF_01142	CDS	1719	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
FHOFBOCF_01143	CDS	1935	acsA_3	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
FHOFBOCF_01144	CDS	1524	accD5	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
FHOFBOCF_01145	CDS	783	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
FHOFBOCF_01146	CDS	909	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
FHOFBOCF_01147	CDS	216	yngHB		COG0511	Biotin/lipoyl attachment protein
FHOFBOCF_01148	CDS	1350	accC_2	6.3.4.14	COG0439	Biotin carboxylase
FHOFBOCF_01149	CDS	1641	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
FHOFBOCF_01150	CDS	1143	bcd	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
FHOFBOCF_01151	CDS	1539				hypothetical protein
FHOFBOCF_01152	CDS	807	iphP	3.1.3.48		Tyrosine-protein phosphatase
FHOFBOCF_01153	CDS	765	ydjF_2		COG1349	putative HTH-type transcriptional regulator YdjF
FHOFBOCF_01154	CDS	555				hypothetical protein
FHOFBOCF_01155	CDS	1134	cdaR_1		COG3835	Carbohydrate diacid regulator
FHOFBOCF_01156	CDS	1410		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
FHOFBOCF_01157	CDS	1344	lutA		COG0247	Lactate utilization protein A
FHOFBOCF_01158	CDS	1488	gerAA_2			Spore germination protein A1
FHOFBOCF_01159	CDS	1101	yndE_1			Spore germination protein YndE
FHOFBOCF_01160	CDS	1101				hypothetical protein
FHOFBOCF_01161	CDS	990				hypothetical protein
FHOFBOCF_01162	CDS	231				hypothetical protein
FHOFBOCF_01163	CDS	162				hypothetical protein
FHOFBOCF_01164	CDS	603			COG0586	putative membrane protein
FHOFBOCF_01165	CDS	822				hypothetical protein
FHOFBOCF_01166	CDS	621	satP		COG1584	Succinate-acetate/proton symporter SatP
FHOFBOCF_01167	CDS	1020	luxA_1	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
FHOFBOCF_01168	CDS	561				hypothetical protein
FHOFBOCF_01169	CDS	360				hypothetical protein
FHOFBOCF_01170	CDS	309	thrC_1	4.2.3.1	COG0498	Threonine synthase
FHOFBOCF_01171	CDS	555				hypothetical protein
FHOFBOCF_01172	CDS	1170	hpxO	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
FHOFBOCF_01173	CDS	345				hypothetical protein
FHOFBOCF_01174	CDS	426	marR_1		COG1846	Multiple antibiotic resistance protein MarR
FHOFBOCF_01175	CDS	570				hypothetical protein
FHOFBOCF_01176	CDS	927				hypothetical protein
FHOFBOCF_01177	CDS	318	ydhR	1.-.-.-		Putative monooxygenase YdhR
FHOFBOCF_01178	CDS	957		3.5.5.7	COG0388	Nitrilase
FHOFBOCF_01179	CDS	891	cynR_2			HTH-type transcriptional regulator CynR
FHOFBOCF_01180	CDS	225				hypothetical protein
FHOFBOCF_01181	CDS	768				hypothetical protein
FHOFBOCF_01182	CDS	468	bsr	3.5.4.23		Blasticidin-S deaminase
FHOFBOCF_01183	CDS	273				hypothetical protein
FHOFBOCF_01184	CDS	927	lipR	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
FHOFBOCF_01185	CDS	411	merR1_1			Mercuric resistance operon regulatory protein
FHOFBOCF_01186	CDS	1464	bglH_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
FHOFBOCF_01187	CDS	1890	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
FHOFBOCF_01188	CDS	843	licT_1		COG3711	Transcription antiterminator LicT
FHOFBOCF_01189	CDS	309				hypothetical protein
FHOFBOCF_01190	CDS	1404	resE_2	2.7.13.3		Sensor histidine kinase ResE
FHOFBOCF_01191	CDS	708	walR_1		COG0745	Transcriptional regulatory protein WalR
FHOFBOCF_01192	CDS	1287	xynC	3.2.1.136		Glucuronoxylanase XynC
FHOFBOCF_01193	CDS	1542	xynD	3.2.1.55		Arabinoxylan arabinofuranohydrolase
FHOFBOCF_01194	CDS	1461	iolA_2	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
FHOFBOCF_01195	CDS	1332	melA	3.2.1.22	COG1486	Alpha-galactosidase
FHOFBOCF_01196	CDS	831	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
FHOFBOCF_01197	CDS	933	lacF_1			Lactose transport system permease protein LacF
FHOFBOCF_01198	CDS	1257	msmE		COG1653	Putative binding protein MsmE
FHOFBOCF_01199	CDS	1041	cytR		COG1609	HTH-type transcriptional repressor CytR
FHOFBOCF_01200	CDS	447				hypothetical protein
FHOFBOCF_01201	CDS	102				hypothetical protein
FHOFBOCF_01202	CDS	444	wecD_1	2.3.1.210		dTDP-fucosamine acetyltransferase
FHOFBOCF_01203	CDS	1377	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
FHOFBOCF_01204	CDS	963				hypothetical protein
FHOFBOCF_01205	CDS	396				hypothetical protein
FHOFBOCF_01206	CDS	465				hypothetical protein
FHOFBOCF_01207	CDS	441	yxxD_1			Antitoxin YxxD
FHOFBOCF_01208	CDS	1125	yxiD_2	3.1.-.-	COG5444	Ribonuclease YxiD
FHOFBOCF_01209	CDS	1788				hypothetical protein
FHOFBOCF_01210	CDS	1542	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
FHOFBOCF_01211	CDS	2205	tgpA	2.3.2.13	COG1305	Protein-glutamine gamma-glutamyltransferase
FHOFBOCF_01212	CDS	1191				hypothetical protein
FHOFBOCF_01213	CDS	963				hypothetical protein
FHOFBOCF_01214	CDS	900			COG0053	putative cation efflux system protein
FHOFBOCF_01215	CDS	1389	gabP_1		COG1113	GABA permease
FHOFBOCF_01216	CDS	1530	cotA		COG2132	Spore coat protein A
FHOFBOCF_01217	CDS	375				hypothetical protein
FHOFBOCF_01218	CDS	1050	tolB			Protein TolB
FHOFBOCF_01219	CDS	369	ydjM_1			putative protein YdjM
FHOFBOCF_01220	CDS	675				hypothetical protein
FHOFBOCF_01221	CDS	468				hypothetical protein
FHOFBOCF_01222	CDS	417				hypothetical protein
FHOFBOCF_01223	CDS	402	paiB_1		COG2808	Protease synthase and sporulation protein PAI 2
FHOFBOCF_01224	CDS	192	paiB_2		COG2808	Protease synthase and sporulation protein PAI 2
FHOFBOCF_01225	CDS	1608				hypothetical protein
FHOFBOCF_01226	CDS	1194	haeIIIM	2.1.1.37		Modification methylase HaeIII
FHOFBOCF_01227	CDS	777				hypothetical protein
FHOFBOCF_01228	CDS	864				hypothetical protein
FHOFBOCF_01229	CDS	1833				hypothetical protein
FHOFBOCF_01230	CDS	231				hypothetical protein
FHOFBOCF_01231	CDS	186				hypothetical protein
FHOFBOCF_01232	CDS	1635	groL		COG0459	60 kDa chaperonin
FHOFBOCF_01233	CDS	285	groS		COG0234	10 kDa chaperonin
FHOFBOCF_01234	CDS	735				hypothetical protein
FHOFBOCF_01235	CDS	195				hypothetical protein
FHOFBOCF_01236	CDS	627	idi	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
FHOFBOCF_01237	CDS	750	tatC2		COG0805	Sec-independent protein translocase protein TatCy
FHOFBOCF_01238	CDS	180	tatAy			Sec-independent protein translocase protein TatAy
FHOFBOCF_01239	CDS	654	rex		COG2344	Redox-sensing transcriptional repressor Rex
FHOFBOCF_01240	CDS	492	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
FHOFBOCF_01241	CDS	1923	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
FHOFBOCF_01242	CDS	1029	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
FHOFBOCF_01243	CDS	471	rimI	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
FHOFBOCF_01244	CDS	690	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
FHOFBOCF_01245	CDS	477	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
FHOFBOCF_01246	CDS	978	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
FHOFBOCF_01247	tRNA	77				tRNA-Asp(gtc)
FHOFBOCF_01248	tRNA	77				tRNA-Met(cat)
FHOFBOCF_01249	CDS	597				hypothetical protein
FHOFBOCF_01250	CDS	438				hypothetical protein
FHOFBOCF_01251	CDS	807				hypothetical protein
FHOFBOCF_01252	CDS	813				hypothetical protein
FHOFBOCF_01253	CDS	669	natA_1		COG4555	ABC transporter ATP-binding protein NatA
FHOFBOCF_01254	CDS	510				hypothetical protein
FHOFBOCF_01255	CDS	837				hypothetical protein
FHOFBOCF_01256	CDS	1233	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
FHOFBOCF_01257	CDS	237				hypothetical protein
FHOFBOCF_01258	CDS	453	slyA			Transcriptional regulator SlyA
FHOFBOCF_01259	CDS	435	yjcF_1	2.3.1.-		putative N-acetyltransferase YjcF
FHOFBOCF_01260	CDS	603				hypothetical protein
FHOFBOCF_01261	CDS	162				hypothetical protein
FHOFBOCF_01262	CDS	1884				hypothetical protein
