locus_tag	ftype	length_bp	gene	EC_number	COG	product
BCGMGGEO_00740	CDS	330				hypothetical protein
BCGMGGEO_00741	CDS	453				hypothetical protein
BCGMGGEO_00742	CDS	228				hypothetical protein
BCGMGGEO_00743	CDS	432				hypothetical protein
BCGMGGEO_00744	CDS	315				hypothetical protein
BCGMGGEO_00745	CDS	309				hypothetical protein
BCGMGGEO_00746	CDS	582				hypothetical protein
BCGMGGEO_00747	CDS	312				hypothetical protein
BCGMGGEO_00748	CDS	159				hypothetical protein
BCGMGGEO_00749	CDS	2958			COG2200	putative signaling protein
BCGMGGEO_00750	CDS	273				hypothetical protein
BCGMGGEO_00751	CDS	177				hypothetical protein
BCGMGGEO_00752	CDS	258				hypothetical protein
BCGMGGEO_00753	CDS	144				hypothetical protein
BCGMGGEO_00754	CDS	1815	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
BCGMGGEO_00755	CDS	2142	kinE_3	2.7.13.3	COG2202	Sporulation kinase E
BCGMGGEO_00756	CDS	756	yocH_2		COG1388	Cell wall-binding protein YocH
BCGMGGEO_00757	CDS	729				hypothetical protein
BCGMGGEO_00758	CDS	2055	yoaH_1		COG0840	Putative methyl-accepting chemotaxis protein YoaH
BCGMGGEO_00759	CDS	237				hypothetical protein
BCGMGGEO_00760	CDS	570	plsY_3	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
BCGMGGEO_00761	CDS	1617		1.12.-.-		Soluble hydrogenase 42 kDa subunit
BCGMGGEO_00762	CDS	1014	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
BCGMGGEO_00763	CDS	624	pucB		COG2068	Purine catabolism protein PucB
BCGMGGEO_00764	CDS	894	pucC	1.17.1.4	COG1319	putative xanthine dehydrogenase subunit C
BCGMGGEO_00765	CDS	2310	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
BCGMGGEO_00766	CDS	483	pucE	1.17.1.4	COG2080	putative xanthine dehydrogenase subunit E
BCGMGGEO_00767	CDS	513	pucL		COG3195	Uric acid degradation bifunctional protein PucL
BCGMGGEO_00768	CDS	342	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
BCGMGGEO_00769	CDS	1305	allB_1	3.5.2.5	COG0044	Allantoinase
BCGMGGEO_00770	CDS	1182	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
BCGMGGEO_00771	CDS	1263	yhjX_1			putative MFS-type transporter YhjX
BCGMGGEO_00772	CDS	912				hypothetical protein
BCGMGGEO_00773	CDS	1137				hypothetical protein
BCGMGGEO_00774	CDS	132				hypothetical protein
BCGMGGEO_00775	CDS	1404	ylmB	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
BCGMGGEO_00776	CDS	1071	ilvK	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase 2
BCGMGGEO_00777	CDS	858		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
BCGMGGEO_00778	CDS	810	yidA_1	3.1.3.23	COG0561	Sugar phosphatase YidA
BCGMGGEO_00779	CDS	198				hypothetical protein
BCGMGGEO_00780	CDS	816	rsbRD_1			RsbT co-antagonist protein RsbRD
BCGMGGEO_00781	CDS	1116		1.-.-.-		putative oxidoreductase
BCGMGGEO_00782	CDS	1794	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
BCGMGGEO_00783	CDS	903	gltC_3			HTH-type transcriptional regulator GltC
BCGMGGEO_00784	CDS	4554	gltA	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
BCGMGGEO_00785	CDS	1491	gltB	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
BCGMGGEO_00786	CDS	519	rny_1	3.1.-.-		Ribonuclease Y
BCGMGGEO_00787	CDS	465				hypothetical protein
BCGMGGEO_00788	CDS	2235	recD2_1	3.6.4.12		ATP-dependent RecD-like DNA helicase
BCGMGGEO_00789	CDS	207				hypothetical protein
BCGMGGEO_00790	CDS	666	ppiB_1	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
BCGMGGEO_00791	CDS	435	ppiB_2	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
BCGMGGEO_00792	CDS	726	tuaG_2	2.4.-.-	COG0463	Putative teichuronic acid biosynthesis glycosyltransferase TuaG
BCGMGGEO_00793	CDS	1083	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BCGMGGEO_00794	CDS	888	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
BCGMGGEO_00795	CDS	831	rmlD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
BCGMGGEO_00796	CDS	987	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
BCGMGGEO_00797	CDS	1092	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
BCGMGGEO_00798	CDS	519				hypothetical protein
BCGMGGEO_00799	CDS	519				hypothetical protein
BCGMGGEO_00800	CDS	1215	pimB_1	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
BCGMGGEO_00801	CDS	1242	pimB_2	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
BCGMGGEO_00802	CDS	1137				hypothetical protein
BCGMGGEO_00803	CDS	912	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
BCGMGGEO_00804	CDS	630				hypothetical protein
BCGMGGEO_00805	CDS	654				hypothetical protein
BCGMGGEO_00806	CDS	750	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
BCGMGGEO_00807	CDS	1188	patB	4.4.1.8	COG1168	Cystathionine beta-lyase PatB
BCGMGGEO_00808	CDS	771	alx		COG0861	Putative membrane-bound redox modulator Alx
BCGMGGEO_00809	CDS	537				hypothetical protein
BCGMGGEO_00810	CDS	984	yfhP_1		COG1988	putative protein YfhP
BCGMGGEO_00811	CDS	1137	ugtP	2.4.1.315	COG0707	Processive diacylglycerol beta-glucosyltransferase
BCGMGGEO_00812	CDS	822	mhpC	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
BCGMGGEO_00813	CDS	1020	rsbRA_2		COG1366	RsbT co-antagonist protein RsbRA
BCGMGGEO_00814	CDS	957	xerC_2		COG4974	Tyrosine recombinase XerC
BCGMGGEO_00815	CDS	441				hypothetical protein
BCGMGGEO_00816	CDS	873				hypothetical protein
BCGMGGEO_00817	CDS	999	yhfP	1.6.5.-	COG0604	Putative quinone oxidoreductase YhfP
BCGMGGEO_00818	CDS	774	yflN_2	3.-.-.-	COG0491	putative metallo-hydrolase YflN
BCGMGGEO_00819	CDS	756	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
BCGMGGEO_00820	CDS	420			COG1846	putative HTH-type transcriptional regulator/GBAA_1941/BAS1801
BCGMGGEO_00821	CDS	978	mhqA_1	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqA
BCGMGGEO_00822	CDS	801	ywtE_1	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YwtE
BCGMGGEO_00823	CDS	1371	cshE	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshE
BCGMGGEO_00824	CDS	588				hypothetical protein
BCGMGGEO_00825	CDS	1020	rsbRA_3		COG1366	RsbT co-antagonist protein RsbRA
BCGMGGEO_00826	CDS	810	mutM_1	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
BCGMGGEO_00827	CDS	1485	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
BCGMGGEO_00828	CDS	627	rnhA_1	3.1.26.4	COG3341	Ribonuclease H
BCGMGGEO_00829	CDS	951	rimK	6.3.2.-		Ribosomal protein S6--L-glutamate ligase
BCGMGGEO_00830	CDS	1056	msuD	1.14.14.5	COG2141	Methanesulfonate monooxygenase
BCGMGGEO_00831	CDS	426				hypothetical protein
BCGMGGEO_00832	CDS	2211			COG2200	putative signaling protein
BCGMGGEO_00833	CDS	930	glsA	3.5.1.2	COG2066	Glutaminase
BCGMGGEO_00834	CDS	813	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
BCGMGGEO_00835	CDS	1167	abgB_1	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
BCGMGGEO_00836	CDS	1224	bacE			Putative bacilysin exporter BacE
BCGMGGEO_00837	CDS	1452		3.2.1.98		Glucan 1,4-alpha-maltohexaosidase
BCGMGGEO_00838	CDS	633				hypothetical protein
BCGMGGEO_00839	CDS	984	iolU_2	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
BCGMGGEO_00840	CDS	420				hypothetical protein
BCGMGGEO_00841	CDS	744	mapB	3.4.11.18	COG0024	Methionine aminopeptidase 2
BCGMGGEO_00842	CDS	876				hypothetical protein
BCGMGGEO_00843	CDS	453	perR_1		COG0735	Peroxide operon regulator
BCGMGGEO_00844	CDS	465	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
BCGMGGEO_00845	CDS	429				hypothetical protein
BCGMGGEO_00846	CDS	1299	hemL1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase 1
BCGMGGEO_00847	CDS	1089				hypothetical protein
BCGMGGEO_00848	CDS	1749		3.6.3.-		Putative multidrug export ATP-binding/permease protein
BCGMGGEO_00849	CDS	531				hypothetical protein
BCGMGGEO_00850	CDS	261				hypothetical protein
BCGMGGEO_00851	CDS	174	sasP-B			Small, acid-soluble spore protein gamma-type
BCGMGGEO_00852	CDS	786	lvr_1	1.1.1.-		Levodione reductase
BCGMGGEO_00853	CDS	738	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
BCGMGGEO_00854	CDS	615				hypothetical protein
BCGMGGEO_00855	CDS	744	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
BCGMGGEO_00856	CDS	225	yfhS			putative protein YfhS
BCGMGGEO_00857	CDS	1269	mutY	3.2.2.-	COG1194	Adenine DNA glycosylase
BCGMGGEO_00858	CDS	981	yfhP_2		COG1988	putative protein YfhP
BCGMGGEO_00859	CDS	270				hypothetical protein
BCGMGGEO_00860	CDS	153	sspK			Small, acid-soluble spore protein K
BCGMGGEO_00861	CDS	324	yfhH			putative protein YfhH
BCGMGGEO_00862	CDS	807	recX			Regulatory protein RecX
BCGMGGEO_00863	CDS	900				Epimerase family protein
BCGMGGEO_00864	CDS	126				hypothetical protein
BCGMGGEO_00865	CDS	183				hypothetical protein
BCGMGGEO_00866	CDS	1071				hypothetical protein
BCGMGGEO_00867	CDS	1059	pgl_1	3.1.1.31	COG2706	6-phosphogluconolactonase
BCGMGGEO_00868	CDS	522		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
BCGMGGEO_00869	CDS	1542	phoR_3	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
BCGMGGEO_00870	CDS	690	srrA_2		COG0745	Transcriptional regulatory protein SrrA
BCGMGGEO_00871	CDS	1179	yknZ		COG0577	putative ABC transporter permease YknZ
BCGMGGEO_00872	CDS	702	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
BCGMGGEO_00873	CDS	999	yknX		COG0845	Putative efflux system component YknX
BCGMGGEO_00874	CDS	1254	lysK	3.5.1.-		N-acetyl-lysine deacetylase
BCGMGGEO_00875	CDS	1062	flA	2.5.1.63	COG1912	5'-fluoro-5'-deoxy-adenosine synthase
BCGMGGEO_00876	CDS	516	queT		COG4708	Queuosine precursor transporter QueT
BCGMGGEO_00877	CDS	183				hypothetical protein
BCGMGGEO_00878	CDS	1107				TelA-like protein
BCGMGGEO_00879	CDS	660				hypothetical protein
BCGMGGEO_00880	CDS	1239	yhjX_2			putative MFS-type transporter YhjX
BCGMGGEO_00881	CDS	741	ypdB_1		COG3279	Transcriptional regulatory protein YpdB
BCGMGGEO_00882	CDS	1668	ypdA_3	2.7.13.3	COG3275	Sensor histidine kinase YpdA
BCGMGGEO_00883	CDS	921	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
BCGMGGEO_00884	CDS	963	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
BCGMGGEO_00885	CDS	1731	appA_2			Oligopeptide-binding protein AppA
BCGMGGEO_00886	CDS	1014	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
BCGMGGEO_00887	CDS	972	dppD_1		COG0444	Dipeptide transport ATP-binding protein DppD
BCGMGGEO_00888	CDS	192				hypothetical protein
BCGMGGEO_00889	CDS	615	satP		COG1584	Succinate-acetate/proton symporter SatP
BCGMGGEO_00890	CDS	1812	pepF1_3	3.4.24.-		Oligoendopeptidase F, plasmid
BCGMGGEO_00891	CDS	1164	bsn	3.1.-.-	COG2356	Extracellular ribonuclease
BCGMGGEO_00892	CDS	135	sspO			Small, acid-soluble spore protein O
BCGMGGEO_00893	CDS	1212	yjhB_1			Putative metabolite transport protein YjhB
BCGMGGEO_00894	CDS	222				hypothetical protein
BCGMGGEO_00895	CDS	909	iap_2	3.4.-.-	COG0791	putative endopeptidase p60
BCGMGGEO_00896	CDS	2370		2.5.1.10		Farnesyl diphosphate synthase
BCGMGGEO_00897	CDS	1401	genK		COG0477	Gentisate transporter
BCGMGGEO_00898	CDS	396				hypothetical protein
BCGMGGEO_00899	CDS	456	sbmC			DNA gyrase inhibitor
BCGMGGEO_00900	CDS	774	glcR		COG1349	HTH-type transcriptional repressor GlcR
BCGMGGEO_00901	CDS	1230	atzC_1	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
BCGMGGEO_00902	CDS	1233	atzC_2	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
BCGMGGEO_00903	CDS	762				hypothetical protein
BCGMGGEO_00904	CDS	801	nirC_1		COG2116	Nitrite transporter NirC
BCGMGGEO_00905	CDS	726	sirB_2	4.99.1.4	COG2138	Sirohydrochlorin ferrochelatase
BCGMGGEO_00906	CDS	1473	nasF	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
BCGMGGEO_00907	CDS	318	nasE_1	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
BCGMGGEO_00908	CDS	2403	nasD_1	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
BCGMGGEO_00909	CDS	555	lvr_2	1.1.1.-		Levodione reductase
BCGMGGEO_00910	CDS	675	cbbY_1	3.1.3.-	COG0637	Protein CbbY
BCGMGGEO_00911	CDS	672	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
BCGMGGEO_00912	CDS	360	srlB_2		COG3731	PTS system glucitol/sorbitol-specific EIIA component
BCGMGGEO_00913	CDS	999	srlE_2	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
BCGMGGEO_00914	CDS	546	srlA_2		COG3730	PTS system glucitol/sorbitol-specific EIIC component
BCGMGGEO_00915	CDS	426				hypothetical protein
BCGMGGEO_00916	CDS	1932	licR_1		COG1762	putative licABCH operon regulator
BCGMGGEO_00917	CDS	801	fabG2	1.-.-.-		putative oxidoreductase
BCGMGGEO_00918	CDS	255				hypothetical protein
BCGMGGEO_00919	CDS	1392	rlmCD_2	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
BCGMGGEO_00920	CDS	2697	abn2_1	3.2.1.99	COG3507	Extracellular endo-alpha-(1->5)-L-arabinanase 2
BCGMGGEO_00921	CDS	336				hypothetical protein
BCGMGGEO_00922	CDS	813				hypothetical protein
BCGMGGEO_00923	CDS	870	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase
BCGMGGEO_00924	CDS	780	pdaA_1	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaA
BCGMGGEO_00925	CDS	1530	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
BCGMGGEO_00926	CDS	189				hypothetical protein
BCGMGGEO_00927	CDS	492				hypothetical protein
BCGMGGEO_00928	CDS	672	queE_3	4.3.99.3		7-carboxy-7-deazaguanine synthase
BCGMGGEO_00929	CDS	162				hypothetical protein
BCGMGGEO_00930	CDS	141				hypothetical protein
BCGMGGEO_00931	CDS	783				hypothetical protein
BCGMGGEO_00932	CDS	153				hypothetical protein
BCGMGGEO_00933	CDS	231				hypothetical protein
BCGMGGEO_00934	CDS	798				hypothetical protein
BCGMGGEO_00935	CDS	606				hypothetical protein
BCGMGGEO_00936	CDS	1044				hypothetical protein
BCGMGGEO_00937	CDS	285				hypothetical protein
BCGMGGEO_00938	CDS	849				hypothetical protein
BCGMGGEO_00939	CDS	561	hin_3		COG1961	DNA-invertase hin
BCGMGGEO_00940	CDS	1452				hypothetical protein
BCGMGGEO_00941	CDS	1509				hypothetical protein
BCGMGGEO_00942	CDS	171				hypothetical protein
BCGMGGEO_00943	CDS	687				hypothetical protein
BCGMGGEO_00944	CDS	1086				hypothetical protein
BCGMGGEO_00945	CDS	189				hypothetical protein
BCGMGGEO_00946	CDS	354				hypothetical protein
BCGMGGEO_00947	CDS	789				hypothetical protein
BCGMGGEO_00948	CDS	399				hypothetical protein
BCGMGGEO_00949	CDS	345				hypothetical protein
BCGMGGEO_00950	CDS	435				hypothetical protein
BCGMGGEO_00951	CDS	435				hypothetical protein
BCGMGGEO_00952	CDS	366				hypothetical protein
BCGMGGEO_00953	CDS	300				hypothetical protein
BCGMGGEO_00954	CDS	2325				hypothetical protein
BCGMGGEO_00955	CDS	816				hypothetical protein
BCGMGGEO_00956	CDS	1842				hypothetical protein
BCGMGGEO_00957	CDS	1524	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
BCGMGGEO_00958	CDS	2646				hypothetical protein
BCGMGGEO_00959	CDS	237				hypothetical protein
BCGMGGEO_00960	CDS	162				hypothetical protein
BCGMGGEO_00961	CDS	258				hypothetical protein
BCGMGGEO_00962	CDS	969		3.2.1.-	COG1388	Autolysin
BCGMGGEO_00963	CDS	192				hypothetical protein
BCGMGGEO_00964	CDS	1221				hypothetical protein
BCGMGGEO_00965	CDS	822	ligD_1		COG1793	Multifunctional non-homologous end joining DNA repair protein LigD
BCGMGGEO_00966	CDS	1383				hypothetical protein
BCGMGGEO_00967	CDS	348				hypothetical protein
BCGMGGEO_00968	CDS	114				hypothetical protein
BCGMGGEO_00969	CDS	1674	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
BCGMGGEO_00970	CDS	2055	kdpB	3.6.3.12	COG2216	Potassium-transporting ATPase ATP-binding subunit
BCGMGGEO_00971	CDS	564	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
BCGMGGEO_00972	CDS	1182	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
BCGMGGEO_00973	CDS	426				hypothetical protein
BCGMGGEO_00974	CDS	1197	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
BCGMGGEO_00975	CDS	741	kipR_1		COG1414	HTH-type transcriptional regulator KipR
BCGMGGEO_00976	CDS	1635	rocB		COG4187	Protein RocB
BCGMGGEO_00977	CDS	486				hypothetical protein
BCGMGGEO_00978	CDS	1212	yycB		COG2807	putative transporter YycB
BCGMGGEO_00979	CDS	1407	rocC		COG0833	Amino-acid permease RocC
BCGMGGEO_00980	CDS	942	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
BCGMGGEO_00981	CDS	1734	zraR		COG2204	Transcriptional regulatory protein ZraR
BCGMGGEO_00982	CDS	888	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
BCGMGGEO_00983	CDS	1167	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
BCGMGGEO_00984	CDS	1299	dtnK	2.7.1.219	COG3395	D-threonate kinase
BCGMGGEO_00985	CDS	1005	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
BCGMGGEO_00986	CDS	987		1.1.1.81	COG0111	Hydroxypyruvate reductase
BCGMGGEO_00987	CDS	1314	dgoT			D-galactonate transporter
BCGMGGEO_00988	CDS	1119	cdaR_2		COG3835	Carbohydrate diacid regulator
BCGMGGEO_00989	CDS	1272	gntP		COG2610	High-affinity gluconate transporter
BCGMGGEO_00990	CDS	1137	garK	2.7.1.165	COG1929	Glycerate 2-kinase
BCGMGGEO_00991	CDS	495				hypothetical protein
BCGMGGEO_00992	CDS	2412	nasD_2	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
BCGMGGEO_00993	CDS	318	nasE_2	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
BCGMGGEO_00994	CDS	843	focA		COG2116	putative formate transporter 1
BCGMGGEO_00995	CDS	780	sumT_2	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
BCGMGGEO_00996	CDS	987	degA_2		COG1609	HTH-type transcriptional regulator DegA
BCGMGGEO_00997	CDS	870	rbsK	2.7.1.15	COG0524	Ribokinase
BCGMGGEO_00998	CDS	405	rbsD	5.4.99.62	COG1869	D-ribose pyranase
BCGMGGEO_00999	CDS	1482	rbsA_1	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
BCGMGGEO_01000	CDS	966	rbsC_1		COG1172	Ribose import permease protein RbsC
BCGMGGEO_01001	CDS	918	rbsB_1		COG1879	Ribose import binding protein RbsB
BCGMGGEO_01002	CDS	600	desR		COG2197	Transcriptional regulatory protein DesR
BCGMGGEO_01003	CDS	1134	desK	2.7.13.3	COG4585	Sensor histidine kinase DesK
BCGMGGEO_01004	CDS	1029	des	1.14.19.-	COG3239	Fatty acid desaturase
BCGMGGEO_01005	CDS	519		3.6.1.-	COG0494	Nudix hydrolase
BCGMGGEO_01006	CDS	465	lrpC		COG1522	HTH-type transcriptional regulator LrpC
BCGMGGEO_01007	CDS	447				hypothetical protein
BCGMGGEO_01008	CDS	477				hypothetical protein
BCGMGGEO_01009	CDS	210				hypothetical protein
BCGMGGEO_01010	CDS	528				hypothetical protein
BCGMGGEO_01011	CDS	486				hypothetical protein
BCGMGGEO_01012	CDS	330				hypothetical protein
BCGMGGEO_01013	CDS	837	licT_1		COG3711	Transcription antiterminator LicT
BCGMGGEO_01014	CDS	1872	bglF_3		COG1263	PTS system beta-glucoside-specific EIIBCA component
BCGMGGEO_01015	CDS	1434	bglH_4	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
BCGMGGEO_01016	CDS	840		3.1.3.-		Putative phosphatase
BCGMGGEO_01017	CDS	294				hypothetical protein
BCGMGGEO_01018	CDS	1449	mdtK			Multidrug resistance protein MdtK
BCGMGGEO_01019	CDS	273	ptsH_1			Phosphocarrier protein HPr
BCGMGGEO_01020	CDS	612				hypothetical protein
BCGMGGEO_01021	CDS	558				hypothetical protein
BCGMGGEO_01022	CDS	462				hypothetical protein
BCGMGGEO_01023	CDS	852	tgl	2.3.2.13		Protein-glutamine gamma-glutamyltransferase
BCGMGGEO_01024	CDS	204				hypothetical protein
BCGMGGEO_01025	CDS	918				hypothetical protein
BCGMGGEO_01026	CDS	561				hypothetical protein
BCGMGGEO_01027	CDS	309				hypothetical protein
BCGMGGEO_01028	CDS	951				hypothetical protein
BCGMGGEO_01029	CDS	354				Insertion sequence IS5376 putative ATP-binding protein
BCGMGGEO_01030	CDS	411				Insertion sequence IS5376 putative ATP-binding protein
BCGMGGEO_01031	CDS	1692	mcpB_3		COG0840	Methyl-accepting chemotaxis protein McpB
BCGMGGEO_01032	CDS	918				hypothetical protein
BCGMGGEO_01033	CDS	570				hypothetical protein
BCGMGGEO_01034	CDS	1260	cypC	1.11.2.4	COG2124	Fatty-acid peroxygenase
BCGMGGEO_01035	CDS	474				hypothetical protein
BCGMGGEO_01036	CDS	324				hypothetical protein
BCGMGGEO_01037	CDS	225				hypothetical protein
BCGMGGEO_01038	CDS	474				hypothetical protein
BCGMGGEO_01039	CDS	1017				hypothetical protein
BCGMGGEO_01040	CDS	567				hypothetical protein
BCGMGGEO_01041	CDS	1188	gerBC_2			Spore germination protein B3
BCGMGGEO_01042	CDS	735				hypothetical protein
BCGMGGEO_01043	CDS	639				hypothetical protein
BCGMGGEO_01044	CDS	255				hypothetical protein
BCGMGGEO_01045	CDS	1383	xylT			D-xylose transporter
BCGMGGEO_01046	CDS	840	rsbRB		COG1366	RsbT co-antagonist protein RsbRB
BCGMGGEO_01047	CDS	624				hypothetical protein
BCGMGGEO_01048	CDS	303				hypothetical protein
BCGMGGEO_01049	CDS	333				hypothetical protein
BCGMGGEO_01050	CDS	381				hypothetical protein
BCGMGGEO_01051	CDS	513				hypothetical protein
BCGMGGEO_01052	CDS	1005				hypothetical protein
BCGMGGEO_01053	CDS	1053	kinA_1	2.7.13.3	COG0642	Sporulation kinase A
BCGMGGEO_01054	CDS	198				hypothetical protein
BCGMGGEO_01055	CDS	1386	kinE_4	2.7.13.3	COG2202	Sporulation kinase E
BCGMGGEO_01056	CDS	402			COG1253	putative protein
BCGMGGEO_01057	CDS	300				hypothetical protein
BCGMGGEO_01058	CDS	4305	recD	3.1.11.5		RecBCD enzyme subunit RecD
BCGMGGEO_01059	CDS	303	hupA_1		COG0776	DNA-binding protein HU 1
BCGMGGEO_01060	CDS	294				hypothetical protein
BCGMGGEO_01061	CDS	441	hmrR_1			HTH-type transcriptional regulator HmrR
BCGMGGEO_01062	CDS	1413	emrB_2			Multidrug export protein EmrB
BCGMGGEO_01063	CDS	267				hypothetical protein
BCGMGGEO_01064	CDS	966	yhdN_1	1.1.1.-	COG0667	Aldo-keto reductase YhdN
BCGMGGEO_01065	CDS	528				Insertion sequence IS5376 putative ATP-binding protein
BCGMGGEO_01066	CDS	141				hypothetical protein
BCGMGGEO_01067	CDS	174				hypothetical protein
BCGMGGEO_01068	CDS	192	hupA_2		COG0776	DNA-binding protein HU 1
BCGMGGEO_01069	CDS	981	xerC_3		COG4974	Tyrosine recombinase XerC
BCGMGGEO_01070	CDS	2532	cpxA	2.7.13.3		Sensor histidine kinase CpxA
BCGMGGEO_01071	CDS	642				hypothetical protein
BCGMGGEO_01072	CDS	621				hypothetical protein
BCGMGGEO_01073	CDS	1584		2.1.1.72		Modification methylase Eco57IB
BCGMGGEO_01074	CDS	432				hypothetical protein
BCGMGGEO_01075	CDS	897				hypothetical protein
BCGMGGEO_01076	CDS	915				hypothetical protein
BCGMGGEO_01077	CDS	423	bsr	3.5.4.23		Blasticidin-S deaminase
BCGMGGEO_01078	CDS	1404	gabR_3		COG1167	HTH-type transcriptional regulatory protein GabR
BCGMGGEO_01079	CDS	441				hypothetical protein
BCGMGGEO_01080	CDS	1002	adh_1	1.1.1.1		Alcohol dehydrogenase
BCGMGGEO_01081	CDS	624				hypothetical protein
BCGMGGEO_01082	CDS	174				hypothetical protein
BCGMGGEO_01083	CDS	936				hypothetical protein
BCGMGGEO_01084	CDS	441				hypothetical protein
BCGMGGEO_01085	CDS	279				hypothetical protein
BCGMGGEO_01086	CDS	210				hypothetical protein
BCGMGGEO_01087	CDS	2070	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
BCGMGGEO_01088	CDS	717	lutC		COG1556	Lactate utilization protein C
BCGMGGEO_01089	CDS	1428	lutB		COG1139	Lactate utilization protein B
BCGMGGEO_01090	CDS	744	lutA		COG0247	Lactate utilization protein A
BCGMGGEO_01091	CDS	1050	luxA_1	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
BCGMGGEO_01092	CDS	801	ybbH_2		COG1737	putative HTH-type transcriptional regulator YbbH
