locus_tag	ftype	length_bp	gene	EC_number	COG	product
KDFLAJEE_00728	CDS	1209	yhjX_1			putative MFS-type transporter YhjX
KDFLAJEE_00729	CDS	435		2.3.1.-		Acetyltransferase
KDFLAJEE_00730	CDS	444	nudC_1	3.6.1.22	COG2816	NADH pyrophosphatase
KDFLAJEE_00731	CDS	1131	dnaN_1		COG0592	Beta sliding clamp
KDFLAJEE_00732	CDS	513	mutX_1	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
KDFLAJEE_00733	CDS	939				hypothetical protein
KDFLAJEE_00734	CDS	963			COG2220	putative protein
KDFLAJEE_00735	CDS	978				hypothetical protein
KDFLAJEE_00736	CDS	1083				hypothetical protein
KDFLAJEE_00737	CDS	396	yabJ_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
KDFLAJEE_00738	CDS	816	ywqG		COG3878	putative protein YwqG
KDFLAJEE_00739	CDS	408				hypothetical protein
KDFLAJEE_00740	CDS	1197	fes		COG2382	Enterochelin esterase
KDFLAJEE_00741	CDS	363				hypothetical protein
KDFLAJEE_00742	CDS	330				hypothetical protein
KDFLAJEE_00743	CDS	852				hypothetical protein
KDFLAJEE_00744	CDS	378				hypothetical protein
KDFLAJEE_00745	CDS	474				hypothetical protein
KDFLAJEE_00746	CDS	522	yfiT	3.-.-.-		Putative metal-dependent hydrolase YfiT
KDFLAJEE_00747	CDS	528	ydaF_1	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
KDFLAJEE_00748	CDS	1323		1.14.13.-		Putative epoxidase LasC
KDFLAJEE_00749	CDS	780	uppP_2	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
KDFLAJEE_00750	CDS	207				hypothetical protein
KDFLAJEE_00751	CDS	381	uvrC_1		COG0322	UvrABC system protein C
KDFLAJEE_00752	CDS	564				hypothetical protein
KDFLAJEE_00753	CDS	573				hypothetical protein
KDFLAJEE_00754	CDS	1431				hypothetical protein
KDFLAJEE_00755	CDS	258				hypothetical protein
KDFLAJEE_00756	CDS	663				hypothetical protein
KDFLAJEE_00757	CDS	441				hypothetical protein
KDFLAJEE_00758	CDS	1116	thiO_1	1.4.3.19		Glycine oxidase
KDFLAJEE_00759	CDS	654				hypothetical protein
KDFLAJEE_00760	CDS	768	nhoA_1	2.3.1.118	COG2162	N-hydroxyarylamine O-acetyltransferase
KDFLAJEE_00761	CDS	504				hypothetical protein
KDFLAJEE_00762	CDS	156				hypothetical protein
KDFLAJEE_00763	CDS	693	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
KDFLAJEE_00764	CDS	666	regX3_1		COG0745	Sensory transduction protein regX3
KDFLAJEE_00765	CDS	1473	phoR_2	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
KDFLAJEE_00766	CDS	1161				hypothetical protein
KDFLAJEE_00767	CDS	1479	gerXA			Spore germination protein XA
KDFLAJEE_00768	CDS	1080	yndE_2			Spore germination protein YndE
KDFLAJEE_00769	CDS	183				hypothetical protein
KDFLAJEE_00770	CDS	678			COG1136	putative ABC transporter ATP-binding protein
KDFLAJEE_00771	CDS	1428				hypothetical protein
KDFLAJEE_00772	CDS	600	bcrC_2	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
KDFLAJEE_00773	CDS	2586	pulA	3.2.1.41	COG1523	Pullulanase
KDFLAJEE_00774	CDS	1704	npr_1	3.4.24.27		Thermolysin
KDFLAJEE_00775	CDS	501	sbmC			DNA gyrase inhibitor
KDFLAJEE_00776	CDS	468	fosB2	2.5.1.-	COG0346	Metallothiol transferase FosB 2
KDFLAJEE_00777	CDS	1305	secY_2			Protein translocase subunit SecY
KDFLAJEE_00778	CDS	1032	dnaA_1		COG0593	Chromosomal replication initiator protein DnaA
KDFLAJEE_00779	CDS	918	yedA_2			putative inner membrane transporter YedA
KDFLAJEE_00780	CDS	1434	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
KDFLAJEE_00781	CDS	927				Zinc-type alcohol dehydrogenase-like protein
KDFLAJEE_00782	CDS	864	rdmC	3.1.1.95		Aclacinomycin methylesterase RdmC
KDFLAJEE_00783	CDS	336				hypothetical protein
KDFLAJEE_00784	CDS	1170				hypothetical protein
KDFLAJEE_00785	CDS	402				hypothetical protein
KDFLAJEE_00786	CDS	537				hypothetical protein
KDFLAJEE_00787	CDS	1068				hypothetical protein
KDFLAJEE_00788	CDS	498				hypothetical protein
KDFLAJEE_00789	CDS	357				hypothetical protein
KDFLAJEE_00790	CDS	597				hypothetical protein
KDFLAJEE_00791	CDS	1341	ypeB			Sporulation protein YpeB
KDFLAJEE_00792	CDS	780	sleB		COG3409	Spore cortex-lytic enzyme
KDFLAJEE_00793	CDS	333				hypothetical protein
KDFLAJEE_00794	CDS	624				hypothetical protein
KDFLAJEE_00795	CDS	918	nylB_1	3.5.1.46		6-aminohexanoate-dimer hydrolase
KDFLAJEE_00796	CDS	840	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
KDFLAJEE_00797	CDS	630	kynB_1	3.5.1.9	COG1878	Kynurenine formamidase
KDFLAJEE_00798	CDS	1287	kynU	3.7.1.3		Kynureninase
KDFLAJEE_00799	CDS	612	fadR_2			Fatty acid metabolism regulator protein
KDFLAJEE_00800	CDS	282				hypothetical protein
KDFLAJEE_00801	CDS	459				hypothetical protein
KDFLAJEE_00802	CDS	240				hypothetical protein
KDFLAJEE_00803	CDS	258				hypothetical protein
KDFLAJEE_00804	CDS	1851	acoR		COG3284	Acetoin dehydrogenase operon transcriptional activator AcoR
KDFLAJEE_00805	CDS	174				hypothetical protein
KDFLAJEE_00806	CDS	339				hypothetical protein
KDFLAJEE_00807	CDS	543	aaaT_1	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
KDFLAJEE_00808	CDS	771	glcR		COG1349	HTH-type transcriptional repressor GlcR
KDFLAJEE_00809	CDS	498				hypothetical protein
KDFLAJEE_00810	CDS	657				hypothetical protein
KDFLAJEE_00811	CDS	597				hypothetical protein
KDFLAJEE_00812	CDS	1380	pdhD_1	1.8.1.4		Dihydrolipoyl dehydrogenase
KDFLAJEE_00813	CDS	1200	pdhC_1	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
KDFLAJEE_00814	CDS	1035	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
KDFLAJEE_00815	CDS	999	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
KDFLAJEE_00816	CDS	480				hypothetical protein
KDFLAJEE_00817	CDS	876	actIII	1.3.1.-		Putative ketoacyl reductase
KDFLAJEE_00818	CDS	510				hypothetical protein
KDFLAJEE_00819	CDS	381				hypothetical protein
KDFLAJEE_00820	CDS	285	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
KDFLAJEE_00821	CDS	825				hypothetical protein
KDFLAJEE_00822	CDS	486				hypothetical protein
KDFLAJEE_00823	CDS	165				hypothetical protein
KDFLAJEE_00824	CDS	237				hypothetical protein
KDFLAJEE_00825	CDS	837	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
KDFLAJEE_00826	CDS	1206	opuAA	3.6.3.32	COG4175	Glycine betaine transport ATP-binding protein OpuAA
KDFLAJEE_00827	CDS	858	opuAC		COG2113	Glycine betaine-binding protein OpuAC
KDFLAJEE_00828	CDS	582	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
KDFLAJEE_00829	CDS	687	sigG_1		COG1595	ECF RNA polymerase sigma factor SigG
KDFLAJEE_00830	CDS	321	fdx5			2Fe-2S ferredoxin-5
KDFLAJEE_00831	CDS	663	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
KDFLAJEE_00832	CDS	435	yjcF_2	2.3.1.-		putative N-acetyltransferase YjcF
KDFLAJEE_00833	CDS	1368	gbpA_1		COG3397	GlcNAc-binding protein A
KDFLAJEE_00834	CDS	1194	oleD_1	2.4.1.-		Oleandomycin glycosyltransferase
KDFLAJEE_00835	CDS	678	pkn1	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
KDFLAJEE_00836	CDS	519	aroK_1	2.7.1.71		Shikimate kinase
KDFLAJEE_00837	CDS	123				hypothetical protein
KDFLAJEE_00838	CDS	387				hypothetical protein
KDFLAJEE_00839	CDS	708	bioC_1	2.1.1.197	COG0500	Malonyl-[acyl-carrier protein] O-methyltransferase
KDFLAJEE_00840	CDS	354	yjbR		COG2315	putative protein YjbR
KDFLAJEE_00841	CDS	297				hypothetical protein
KDFLAJEE_00842	CDS	1386	comEC_1		COG0658	ComE operon protein 3
KDFLAJEE_00843	CDS	213				hypothetical protein
KDFLAJEE_00844	CDS	417		2.3.1.-		Acetyltransferase
KDFLAJEE_00845	CDS	378				hypothetical protein
KDFLAJEE_00846	CDS	753				hypothetical protein
KDFLAJEE_00847	CDS	513	yncA	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
KDFLAJEE_00848	CDS	1011				hypothetical protein
KDFLAJEE_00849	CDS	348				hypothetical protein
KDFLAJEE_00850	CDS	333				hypothetical protein
KDFLAJEE_00851	CDS	2070	helD_1	3.6.4.12	COG3973	DNA helicase IV
KDFLAJEE_00852	CDS	744				hypothetical protein
KDFLAJEE_00853	CDS	384	btrG	4.3.2.6		Gamma-L-glutamyl-butirosin B gamma-glutamyl cyclotransferase
KDFLAJEE_00854	CDS	2118	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
KDFLAJEE_00855	CDS	624				hypothetical protein
KDFLAJEE_00856	CDS	357				hypothetical protein
KDFLAJEE_00857	CDS	453				hypothetical protein
KDFLAJEE_00858	CDS	831	lyc	3.2.1.17	COG3409	Autolytic lysozyme
KDFLAJEE_00859	CDS	735	lytC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
KDFLAJEE_00860	CDS	450				hypothetical protein
KDFLAJEE_00861	CDS	198				hypothetical protein
KDFLAJEE_00862	CDS	1647				hypothetical protein
KDFLAJEE_00863	CDS	930	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
KDFLAJEE_00864	CDS	666	gbpA_2		COG3397	GlcNAc-binding protein A
KDFLAJEE_00865	CDS	504	ttr	2.3.1.-		Acetyltransferase
KDFLAJEE_00866	CDS	300	rsgA_1	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
KDFLAJEE_00867	CDS	366				hypothetical protein
KDFLAJEE_00868	CDS	1491	acp_1			Sodium/proton-dependent alanine carrier protein
KDFLAJEE_00869	CDS	1482	styD_1	1.2.1.39		Phenylacetaldehyde dehydrogenase
KDFLAJEE_00870	CDS	897	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
KDFLAJEE_00871	CDS	942			COG3938	putative protein/GBAA_0901/BAS0853
KDFLAJEE_00872	CDS	1038			COG3938	putative protein/GBAA_2834/BAS2643
KDFLAJEE_00873	CDS	1176	hcnC	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
KDFLAJEE_00874	CDS	1662		1.14.14.51		Limonene hydroxylase
KDFLAJEE_00875	CDS	273	hcnB_1	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
KDFLAJEE_00876	CDS	333	hcnA	1.4.99.5	COG0446	Hydrogen cyanide synthase subunit HcnA
KDFLAJEE_00877	CDS	1236	hcnB_2	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
KDFLAJEE_00878	CDS	309				hypothetical protein
KDFLAJEE_00879	CDS	450				hypothetical protein
KDFLAJEE_00880	CDS	765				hypothetical protein
KDFLAJEE_00881	CDS	606			COG0586	putative membrane protein
KDFLAJEE_00882	CDS	1356				hypothetical protein
KDFLAJEE_00883	CDS	225				hypothetical protein
KDFLAJEE_00884	CDS	1182	dltD_2		COG3966	Protein DltD
KDFLAJEE_00885	CDS	381				hypothetical protein
KDFLAJEE_00886	CDS	465				hypothetical protein
KDFLAJEE_00887	CDS	1623	dppE_4		COG4166	Dipeptide-binding protein DppE
KDFLAJEE_00888	CDS	1002	ykfC	3.4.14.13		Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
KDFLAJEE_00889	CDS	1053	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
KDFLAJEE_00890	CDS	327				hypothetical protein
KDFLAJEE_00891	CDS	357	ftsB			Cell division protein FtsB
KDFLAJEE_00892	CDS	597	inhA_2	4.2.1.103		Isonitrile hydratase
KDFLAJEE_00893	CDS	492				Actin-binding protein
KDFLAJEE_00894	CDS	432	bsr	3.5.4.23		Blasticidin-S deaminase
KDFLAJEE_00895	CDS	231				hypothetical protein
KDFLAJEE_00896	CDS	126				hypothetical protein
KDFLAJEE_00897	CDS	264				hypothetical protein
KDFLAJEE_00898	CDS	765		2.1.1.156		Glycine/sarcosine N-methyltransferase
KDFLAJEE_00899	CDS	282				hypothetical protein
KDFLAJEE_00900	CDS	1794	pepX	3.4.14.11		Xaa-Pro dipeptidyl-peptidase
KDFLAJEE_00901	CDS	1377	phoR_3	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
KDFLAJEE_00902	CDS	648	phoP_1		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
KDFLAJEE_00903	CDS	417				hypothetical protein
KDFLAJEE_00904	CDS	447				hypothetical protein
KDFLAJEE_00905	CDS	1392	mtnN_2	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
KDFLAJEE_00906	CDS	750	tarA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
KDFLAJEE_00907	CDS	1584	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
KDFLAJEE_00908	CDS	1269	yjeH_1		COG0531	L-methionine/branched-chain amino acid exporter YjeH
KDFLAJEE_00909	CDS	435	lrpC_2		COG1522	HTH-type transcriptional regulator LrpC
KDFLAJEE_00910	CDS	861			COG1307	Fatty acid-binding protein
KDFLAJEE_00911	CDS	453	cotX_1			Spore coat protein X
KDFLAJEE_00912	CDS	201				hypothetical protein
KDFLAJEE_00913	CDS	486	cotX_2			Spore coat protein X
KDFLAJEE_00914	CDS	432				hypothetical protein
KDFLAJEE_00915	CDS	174				hypothetical protein
KDFLAJEE_00916	CDS	771				hypothetical protein
KDFLAJEE_00917	CDS	780				hypothetical protein
KDFLAJEE_00918	CDS	321				hypothetical protein
KDFLAJEE_00919	CDS	1536	bmr3_1			Multidrug resistance protein 3
KDFLAJEE_00920	CDS	708				hypothetical protein
KDFLAJEE_00921	CDS	711				hypothetical protein
KDFLAJEE_00922	CDS	624				hypothetical protein
KDFLAJEE_00923	CDS	1737	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
KDFLAJEE_00924	CDS	1239	mdtH_3			Multidrug resistance protein MdtH
KDFLAJEE_00925	CDS	669				hypothetical protein
KDFLAJEE_00926	CDS	846				hypothetical protein
KDFLAJEE_00927	CDS	498				hypothetical protein
KDFLAJEE_00928	CDS	477				hypothetical protein
KDFLAJEE_00929	CDS	243				hypothetical protein
KDFLAJEE_00930	CDS	966	rihA_2	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
KDFLAJEE_00931	CDS	189				hypothetical protein
KDFLAJEE_00932	CDS	786	ycgJ_2	2.1.1.-		putative methyltransferase YcgJ
KDFLAJEE_00933	CDS	369				hypothetical protein
KDFLAJEE_00934	CDS	117				hypothetical protein
KDFLAJEE_00935	CDS	435				hypothetical protein
KDFLAJEE_00936	CDS	1203	mdtG_2			Multidrug resistance protein MdtG
KDFLAJEE_00937	CDS	303				hypothetical protein
KDFLAJEE_00938	CDS	363				hypothetical protein
KDFLAJEE_00939	CDS	1200	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
KDFLAJEE_00940	CDS	399	fabZ_1	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
KDFLAJEE_00941	CDS	831	coaW	2.7.1.33	COG5146	Type II pantothenate kinase
KDFLAJEE_00942	CDS	501	yjcG_2	3.1.-.-	COG1514	Putative phosphoesterase YjcG
KDFLAJEE_00943	CDS	480				hypothetical protein
KDFLAJEE_00944	CDS	672				hypothetical protein
KDFLAJEE_00945	CDS	873	ytrB_2		COG1131	ABC transporter ATP-binding protein YtrB
KDFLAJEE_00946	CDS	381	ytrA_2		COG1725	HTH-type transcriptional repressor YtrA
KDFLAJEE_00947	CDS	489				hypothetical protein
KDFLAJEE_00948	CDS	594				hypothetical protein
KDFLAJEE_00949	CDS	99				hypothetical protein
KDFLAJEE_00950	CDS	141				hypothetical protein
KDFLAJEE_00951	CDS	144				hypothetical protein
KDFLAJEE_00952	CDS	144				hypothetical protein
KDFLAJEE_00953	CDS	144				hypothetical protein
KDFLAJEE_00954	CDS	141				hypothetical protein
KDFLAJEE_00955	CDS	1086			COG0628	Putative transport protein
KDFLAJEE_00956	CDS	822				hypothetical protein
KDFLAJEE_00957	CDS	1113	ssuD	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
KDFLAJEE_00958	CDS	849	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
KDFLAJEE_00959	CDS	987	ssuA_1		COG0715	Putative aliphatic sulfonates-binding protein
KDFLAJEE_00960	CDS	756	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
KDFLAJEE_00961	CDS	729				hypothetical protein
KDFLAJEE_00962	CDS	591	kstR2_1			HTH-type transcriptional repressor KstR2
KDFLAJEE_00963	CDS	510				hypothetical protein
KDFLAJEE_00964	CDS	495	rppH_3	3.6.1.-		RNA pyrophosphohydrolase
KDFLAJEE_00965	CDS	1050				hypothetical protein
KDFLAJEE_00966	CDS	474				hypothetical protein
KDFLAJEE_00967	CDS	690				hypothetical protein
KDFLAJEE_00968	CDS	804	yokD	2.3.1.-	COG2746	SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
KDFLAJEE_00969	CDS	1248	yjfC_1	6.3.1.-	COG0754	Putative acid--amine ligase YjfC
KDFLAJEE_00970	CDS	612				hypothetical protein
KDFLAJEE_00971	CDS	402				hypothetical protein
KDFLAJEE_00972	CDS	939				hypothetical protein
KDFLAJEE_00973	CDS	537				hypothetical protein
KDFLAJEE_00974	CDS	501	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
KDFLAJEE_00975	CDS	465	ydaF_2	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
KDFLAJEE_00976	CDS	702				hypothetical protein
KDFLAJEE_00977	CDS	684				hypothetical protein
KDFLAJEE_00978	CDS	828	pgdA_2	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
KDFLAJEE_00979	CDS	663				hypothetical protein
KDFLAJEE_00980	CDS	672				hypothetical protein
KDFLAJEE_00981	CDS	1974	ltaS1_3		COG1368	Lipoteichoic acid synthase 1
KDFLAJEE_00982	CDS	1626	ybiT_2		COG0488	putative ABC transporter ATP-binding protein YbiT
KDFLAJEE_00983	CDS	849				hypothetical protein
KDFLAJEE_00984	CDS	3117	ydgH		COG2409	Putative membrane protein YdgH
KDFLAJEE_00985	CDS	567	bm3R1_1			HTH-type transcriptional repressor Bm3R1
KDFLAJEE_00986	CDS	1158	eis	2.3.1.-	COG4552	N-acetyltransferase Eis
KDFLAJEE_00987	CDS	1290	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
KDFLAJEE_00988	CDS	1101	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
KDFLAJEE_00989	CDS	1101	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
KDFLAJEE_00990	CDS	1173	aroC_1	4.2.3.5	COG0082	Chorismate synthase
KDFLAJEE_00991	CDS	1077	aroA		COG1605	Protein AroA(G)
KDFLAJEE_00992	CDS	3516				hypothetical protein
KDFLAJEE_00993	CDS	438				hypothetical protein
KDFLAJEE_00994	CDS	531	sttH_1	3.5.2.19		Streptothricin hydrolase
KDFLAJEE_00995	CDS	534	aacA-aphD_2			Bifunctional AAC/APH
KDFLAJEE_00996	CDS	306				hypothetical protein
KDFLAJEE_00997	CDS	519				hypothetical protein
KDFLAJEE_00998	CDS	1431	yocH_1		COG1388	Cell wall-binding protein YocH
KDFLAJEE_00999	CDS	1536	bmr3_2			Multidrug resistance protein 3
KDFLAJEE_01000	CDS	576	icaR_1		COG1309	Biofilm operon icaADBC HTH-type negative transcriptional regulator IcaR
KDFLAJEE_01001	CDS	1437				hypothetical protein
KDFLAJEE_01002	CDS	792	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
KDFLAJEE_01003	CDS	1605	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
KDFLAJEE_01004	CDS	1740	vnfA		COG3604	Nitrogen fixation protein VnfA
KDFLAJEE_01005	CDS	1047				hypothetical protein
KDFLAJEE_01006	CDS	1503	mqo1	1.1.5.4		putative malate:quinone oxidoreductase 1
KDFLAJEE_01007	CDS	1044	lsrB			Autoinducer 2-binding protein LsrB
KDFLAJEE_01008	CDS	990	lsrD			Autoinducer 2 import system permease protein LsrD
KDFLAJEE_01009	CDS	954	lsrC		COG1172	Autoinducer 2 import system permease protein LsrC
KDFLAJEE_01010	CDS	1482	lsrA	3.6.3.-	COG1129	Autoinducer 2 import ATP-binding protein LsrA
KDFLAJEE_01011	CDS	933	lsrR		COG2390	Transcriptional regulator LsrR
KDFLAJEE_01012	CDS	1563	lsrK	2.7.1.189	COG1070	Autoinducer-2 kinase
KDFLAJEE_01013	CDS	363				hypothetical protein
KDFLAJEE_01014	CDS	783	lsrF	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
KDFLAJEE_01015	CDS	504				hypothetical protein
KDFLAJEE_01016	CDS	444				hypothetical protein
KDFLAJEE_01017	CDS	570				hypothetical protein
KDFLAJEE_01018	CDS	327	hmoA	1.14.14.18	COG2329	Heme-degrading monooxygenase HmoA
KDFLAJEE_01019	CDS	1221	entS_1		COG0477	Enterobactin exporter EntS
KDFLAJEE_01020	CDS	1044				hypothetical protein
KDFLAJEE_01021	CDS	1194	nupG		COG1972	Purine nucleoside transport protein NupG
KDFLAJEE_01022	CDS	1248	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
KDFLAJEE_01023	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase 1
KDFLAJEE_01024	CDS	819	proC_2	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
KDFLAJEE_01025	CDS	1641	rocB		COG4187	Protein RocB
KDFLAJEE_01026	CDS	750	kipR_1		COG1414	HTH-type transcriptional regulator KipR
KDFLAJEE_01027	CDS	1425	rocC_1		COG0833	Amino-acid permease RocC
KDFLAJEE_01028	CDS	1188	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
KDFLAJEE_01029	CDS	1032	des	1.14.19.-	COG3239	Fatty acid desaturase
KDFLAJEE_01030	CDS	2385	ina_2	3.4.24.-		Immune inhibitor A
KDFLAJEE_01031	CDS	1662	phoB_1	3.1.3.1	COG1785	Alkaline phosphatase 3
KDFLAJEE_01032	CDS	483				hypothetical protein
KDFLAJEE_01033	CDS	216				hypothetical protein
KDFLAJEE_01034	CDS	312				hypothetical protein
KDFLAJEE_01035	CDS	387				hypothetical protein
KDFLAJEE_01036	CDS	678				hypothetical protein
KDFLAJEE_01037	CDS	1317	citS_1	2.7.13.3	COG3290	Sensor protein CitS
KDFLAJEE_01038	CDS	735	agrA		COG3279	Accessory gene regulator A
KDFLAJEE_01039	CDS	621	gph_1	3.1.3.18		Phosphoglycolate phosphatase
KDFLAJEE_01040	CDS	582	udk_1	2.7.1.48		Uridine kinase
KDFLAJEE_01041	CDS	543	ydaF_3	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
KDFLAJEE_01042	CDS	384	fosB_1	2.5.1.-		Metallothiol transferase FosB
KDFLAJEE_01043	CDS	246				hypothetical protein
KDFLAJEE_01044	CDS	537				hypothetical protein
KDFLAJEE_01045	CDS	318				hypothetical protein
KDFLAJEE_01046	CDS	930	ravA_1	3.6.3.-		ATPase RavA
KDFLAJEE_01047	CDS	1164				hypothetical protein
KDFLAJEE_01048	CDS	1110				hypothetical protein
KDFLAJEE_01049	CDS	1458	proP			Proline/betaine transporter
KDFLAJEE_01050	CDS	1218	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
KDFLAJEE_01051	CDS	1377	katA_1	1.11.1.6	COG0753	Vegetative catalase
KDFLAJEE_01052	CDS	825	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
KDFLAJEE_01053	CDS	780	tauB_1	3.6.3.36	COG4525	Taurine import ATP-binding protein TauB
KDFLAJEE_01054	CDS	1023	ssuA_2			Putative aliphatic sulfonates-binding protein
KDFLAJEE_01055	CDS	1446				hypothetical protein
KDFLAJEE_01056	CDS	480	mhqR_2		COG1846	HTH-type transcriptional regulator MhqR
KDFLAJEE_01057	CDS	276	yerA_1	3.5.4.2	COG1001	Putative adenine deaminase YerA
KDFLAJEE_01058	CDS	1443	yerA_2	3.5.4.2	COG1001	Putative adenine deaminase YerA
KDFLAJEE_01059	CDS	597				hypothetical protein
KDFLAJEE_01060	CDS	762				hypothetical protein
KDFLAJEE_01061	CDS	477				hypothetical protein
KDFLAJEE_01062	CDS	1167		3.4.16.4		D-alanyl-D-alanine carboxypeptidase
KDFLAJEE_01063	CDS	507				hypothetical protein
KDFLAJEE_01064	CDS	726				hypothetical protein
KDFLAJEE_01065	CDS	1110				hypothetical protein
KDFLAJEE_01066	CDS	933	clpL		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpL
KDFLAJEE_01067	CDS	294	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
KDFLAJEE_01068	CDS	639	yodC_1	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
KDFLAJEE_01069	CDS	429	ohrR_1			Organic hydroperoxide resistance transcriptional regulator
KDFLAJEE_01070	CDS	1944	tetO			Tetracycline resistance protein TetO
KDFLAJEE_01071	CDS	645				hypothetical protein
KDFLAJEE_01072	CDS	468	rppH_4	3.6.1.-		RNA pyrophosphohydrolase
KDFLAJEE_01073	CDS	432				hypothetical protein
KDFLAJEE_01074	CDS	1026				hypothetical protein
KDFLAJEE_01075	CDS	636				hypothetical protein
KDFLAJEE_01076	CDS	942	nylB_2	3.5.1.46		6-aminohexanoate-dimer hydrolase
KDFLAJEE_01077	CDS	891	marA			Multiple antibiotic resistance protein MarA
KDFLAJEE_01078	CDS	471	yqjY			putative protein YqjY
KDFLAJEE_01079	CDS	402				hypothetical protein
KDFLAJEE_01080	CDS	468				hypothetical protein
KDFLAJEE_01081	CDS	912	eamA_1		COG0697	putative amino-acid metabolite efflux pump
KDFLAJEE_01082	CDS	1443	norG_2		COG1167	HTH-type transcriptional regulator NorG
KDFLAJEE_01083	CDS	774				hypothetical protein
KDFLAJEE_01084	CDS	441				hypothetical protein
KDFLAJEE_01085	CDS	315				hypothetical protein
KDFLAJEE_01086	CDS	825				hypothetical protein
KDFLAJEE_01087	CDS	672	udk_2	2.7.1.48		Uridine kinase
KDFLAJEE_01088	CDS	744				hypothetical protein
KDFLAJEE_01089	CDS	150				hypothetical protein
KDFLAJEE_01090	CDS	798				hypothetical protein
KDFLAJEE_01091	CDS	1011				hypothetical protein
KDFLAJEE_01092	CDS	450				hypothetical protein
